tmdb_id,tmdb_type,imdb_id,Name,Gender,Birthday,Deathday,AKA,Department,Place_birth,Popularity,Biography
13301,person,nm0005065,Quincy Jones,2,1933-03-14,2024-11-03,"['Quincy Delight Jones, Jr.']",Sound,"Chicago, Illinois, USA",7.374,"Quincy Delight Jones Jr. (March 14, 1933 – November 3, 2024) was an American record producer, musician, songwriter, composer, arranger, and film and television producer. His career spans 70 years in the entertainment industry with a record of 80 Grammy Award nominations, 28 Grammys, and a Grammy Legend Award in 1992.  Jones came to prominence in the 1950s as a jazz arranger and conductor before working on pop music and film scores. He moved easily between musical genres, producing Lesley Gore's major pop hits of the early 1960s (including ""It's My Party"") and serving as an arranger and conductor for several collaborations between the jazz artists Frank Sinatra and Count Basie in the same time period. In 1968, Jones became the first African American to be nominated for an Academy Award for Best Original Song for ""The Eyes of Love"" from the film Banning. Jones was also nominated for an Academy Award for Best Original Score for his work on the 1967 film In Cold Blood, making him the first African American to be nominated twice in the same year. Jones produced three of popstar Michael Jackson's most successful albums: Off the Wall (1979), Thriller (1982), and Bad (1987). In 1985, Jones produced and conducted the charity song ""We Are the World"", which raised funds for victims of famine in Ethiopia.  In 1971, Jones became the first African American to be the musical director and conductor of the Academy Awards. In 1995, he was the first African American to receive the academy's Jean Hersholt Humanitarian Award. He is tied with sound designer Willie D. Burton as the second most Oscar-nominated African American, with seven nominations each. In 2013, Jones was inducted into the Rock & Roll Hall of Fame as the winner, alongside Lou Adler, of the Ahmet Ertegun Award. He was named one of the most influential jazz musicians of the 20th century by Time."
1046,person,nm0852681,Juliet Taylor,1,,,"[' Juilet Taylor ', 'Juliette Taylor']",Production,,2.889,
10666,person,nm0110483,Barbara Broccoli,1,1960-06-18,,[],Production,,2.243,"She is one of the entertainment industry's most successful female producers. Barbara Broccoli was born to legendary filmmaker Albert R. Broccoli, affectionately known as Cubby, and Dana Broccoli on June 18, 1960. Ms. Broccoli grew up in the behind-the-scenes world of James Bond, traveling with her family around the world to various exotic locations."
69678,person,nm0933865,Michael G. Wilson,2,1942-01-21,,[],Production,"New York City, New York, USA",2.88,"Michael Gregg Wilson, OBE (born January 21, 1943) is the producer and screenwriter of many of the James Bond films.  Wilson was born in New York City, the son of Dana (née Natol) and actor Lewis Wilson. His father was the first actor to play the DC Comics character Batman in live action, which he did in the 1943 film serial Batman. He is the stepson of the late James Bond producer Albert R. Broccoli and step brother to Bond co-producer, Barbara Broccoli. Wilson graduated from Harvey Mudd College in 1963 as an electrical engineer. He later studied law at Stanford. After graduating, Wilson worked for the United States government and later a firm located in Washington D.C. that specialized in international law.\n  He was made an Officer of the Order of the British Empire (OBE) in the 2008 New Year Honours, alongside Barbara Broccoli.\n  In 2010 Wilson was given The Royal Photographic Society's award for Outstanding Service to Photography, which carries with it an Honorary Fellowship of The Society.\n  In 1972, Wilson joined Eon Productions, the production company responsible for the James Bond film series dating back to 1962 that began with his stepfather Albert R. 'Cubby' Broccoli and Harry Saltzman. Wilson specifically worked in Eon Productions' legal department until taking a more active role as an assistant to Cubby Broccoli for the film The Spy Who Loved Me (1977). In 1979 Wilson became executive producer of the film Moonraker and since has been an executive producer or producer in every James Bond film, currently co-producing with his half-sister Barbara.\n  Wilson collaborated five times with veteran Bond screenwriter Richard Maibaum starting in 1981 with For Your Eyes Only. In 1989 Michael G. Wilson was forced to finish the screenplay to Licence to Kill alone due to a strike by the Writers Guild of America, west which prevented Maibaum from having any further involvement. For both, this was their final James Bond script, as Maibaum died in 1991 and Wilson ceased writing, although he outlined a never-produced film in the series with Alfonse Ruggiero, scrapped due to internal legal wranglings between Eon Productions and MGM (the following film, GoldenEye being a completely different story written by Michael France).  In addition to his production duties, Wilson has also made many cameo appearances (speaking and non-speaking) in the Bond films. His first appearance, long before becoming a producer, was in Goldfinger in which he appeared as a soldier. Wilson has made cameo appearances in every Eon-produced Bond film since 1977."
7018,person,nm0193485,Richard Curtis,2,1956-11-08,,['리처드 커티스'],Writing,"Wellington, New Zealand",13.11,"Richard Whalley Anthony Curtis, CBE (born 8 November 1956) is New Zealand-born British screenwriter, music producer, actor and film director, known primarily for romantic comedy films such as Four Weddings and a Funeral, Bridget Jones's Diary, Notting Hill, and Love Actually, as well as the hit sitcoms Blackadder, Mr. Bean and The Vicar of Dibley. He is also the founder of the British charity Comic Relief.  Description above from the Wikipedia article Richard Curtis, licensed under CC-BY-SA, full list of contributors on Wikipedia."
23485,person,nm0686887,Marc Platt,2,1957-04-14,,"['Marc E. Platt', 'マーク・E・プラット']",Production,"Pikesville, Maryland, USA",4.637,"Marc E. Platt (born April 14, 1957) is an American producer who has worked in film, theatre, and television. He has received numerous accolades, including two Tony Awards, two Primetime Emmy Awards, as well as nominations for three Academy Awards.  Description above from the Wikipedia article Marc Platt (producer), licensed under CC-BY-SA, full list of contributors on Wikipedia."
2325919,person,nm7866544,Alex Coco,2,,,[],Production,,0.957,
168846,person,nm1013476,Samantha Quan,1,1975-09-02,,[],Acting,"Vancouver, British Columbia, Canada",7.182,Samantha Quan  is an actress and writer.
465,person,nm0743882,Tessa Ross,1,1961-01-01,,[],Production,"London, England, UK",1.396,"Tessa Sarah Ross CBE (born 1961) is a British film producer and executive. She was appointed Head of Film at Channel 4 in 2000 and ran Film4 and Film4 Productions from 2002 to 2014. Ross was appointed to the Board of the Royal National Theatre in 2011, and became Chief executive in 2014. She resigned in April 2015, citing concerns over the new leadership structure, but remained working with the National Theatre as a consultant. Ross received the BAFTA Award for Outstanding British Contribution to Cinema Award and was named as one of the 100 most powerful women in the United Kingdom by Woman's Hour in 2013. She is an honorary fellow of the National Film and Television School. In the 2010 New Year Honours, she was awarded the CBE for services to broadcasting.  Ross has been the executive producer of a number of notable British films, including Billy Elliot (2000), The Last King of Scotland (2006), This Is England (2006), Happy-Go-Lucky (2008), Slumdog Millionaire (2008), Hunger (2008), Four Lions (2010), 127 Hours (2010), Shame (2011), 12 Years a Slave (2013), Under the Skin (2013), Ex Machina (2015), 45 Years (2015), Room (2015), and Carol (2015)."
34338,person,nm0413182,Michael Jackman,2,,,"['Michael A. Jackman', 'Mike Jackman']",Production,,0.715,
114408,person,nm0661289,Mary Parent,1,1968-01-01,,[],Production,USA,1.123,"Mary Parent (born 1968) is an American film producer and former studio executive.  In February 2011, she co-founded Disruption Entertainment, a company with a first-look deal at Paramount Pictures. The company co-produces films with Legendary Entertainment.[1] She was formerly the chairperson of Metro Goldwyn Mayer's Worldwide Motion Picture Group. She was a former president of production for Universal Pictures. There, she was responsible for Meet the Fockers, The Bourne Supremacy, Serenity, and other films. In 2004, Parent and Scott Stuber were named Vice Chairman of Worldwide Production for Universal Pictures. In 2005, Universal signed a production deal with the duo under the shingle Stuber/Parent Productions. Under Stuber/Parent, she has produced such films as Role Models (2008), Welcome Home Roscoe Jenkins (2008), The Kingdom (2007), and You, Me and Dupree (2006). She produced Guillermo del Toro's Pacific Rim, the Darren Aronofsky epic Noah, and The SpongeBob Movie: Sponge Out of Water (2015). Parent worked at New Line Cinema in the 1990s. She is also the producer for the upcoming tenth installment of the Texas Chainsaw Massacre franchise, Texas Chainsaw Legacy.  In 2008, Parent placed 28th on The Wall Street Journal's ""50 Women to Watch 2008"" list.  She was a producer in all films unless otherwise noted.  Description above from the Wikipedia article Mary Parent, licensed under CC-BY-SA, full list of contributors on Wikipedia."
17315,person,nm1212547,Cale Boyter,2,1972-06-28,,[],Production,USA,2.074,Cale Boyter is an American film producer. He was nominated for an Academy Award in the category Best Picture for the film Dune.
137427,person,nm0898288,Denis Villeneuve,2,1967-10-03,,"['드니 빌뇌브', '丹尼斯·维勒弗', 'Дени Вильнёв', 'Дени Вильнев', '丹尼斯·维伦纽瓦', 'Denis Villeneuve OC CQ RCA']",Directing,"Trois-Rivières, Québec, Canada",26.206,"Denis Villeneuve OC CQ RCA OAL (French: [dənivilnœv]; born October 3, 1967) is a Canadian filmmaker. He has received seven Canadian Screen Awards as well as nominations for three Academy Awards, five BAFTA Awards, and two Golden Globe Awards. Villeneuve's films have grossed more than $1.8 billion worldwide.  Villeneuve began his career in his home country, directing four French-language dramas: August 32nd on Earth (1998); Maelström (2000); Polytechnique (2009), a dramatisation of the 1989 École Polytechnique massacre; and Incendies (2010). The last of these gained him international prominence and earned a nomination for the Academy Award for Best International Feature Film. He expanded to English-language films by directing the thrillers Prisoners (2013), Enemy (2013), and Sicario (2015).  Villeneuve gained wider recognition for directing science fiction films. His work on Arrival (2016) earned him a nomination for the Academy Award for Best Director. This was followed by Blade Runner 2049 (2017), which was critically lauded but financially unsuccessful. His next projects were Dune (2021) and Dune: Part Two (2024), a two-part adaptation of Frank Herbert's novel of the same name. Both films were critically and commercially successful, with the former earning him Academy Award nominations for Best Adapted Screenplay and Best Picture.  Description above from the Wikipedia article Denis Villeneuve, licensed under CC-BY-SA, full list of contributors on Wikipedia."
19112,person,nm0146434,Pascal Caucheteux,2,1961-03-27,,[],Production,"Vincennes, Seine [now Val-de-Marne], France",3.553,
20458,person,nm0306890,Dede Gardner,1,1967-10-16,,[],Production,"Chicago, Illinois, USA",1.574,"Dorcas Wright ""Dede"" Gardner (born October 16, 1967) is an American film producer. She was president since the founding of Plan B Entertainment and currently serving as Co-President with Jeremy Kleiner since 2013. She is a two-time Oscar winner for 12 Years a Slave and Moonlight, the first woman to win two Oscars for Best Picture. Her films Selma, The Tree of Life, The Big Short, Vice, Minari and Women Talking were additionally nominated for the Academy Award for Best Picture."
967387,person,nm1250070,Jeremy Kleiner,2,1976-01-01,,[],Production,USA,1.64,Jeremy Kleiner (born 1976/1977) is an American film producer. He and his fellow producers won two Academy Awards for Best Picture for the 2013 film 12 Years a Slave and the 2016 film Moonlight. Since 2013 he has served as the Co-President of Plan B Entertainment serving with Dede Gardner.
1041089,person,nm0055656,Joslyn Barnes,1,,,[],Production,,2.019,
1638298,person,nm1757754,Fred Berger,2,1981-05-10,,[],Production,"New York City, New York, USA",0.997,"Fred Berger (born May 10, 1981) is an American film producer who was nominated for the Academy Award for Best Picture for the 2016 musical La La Land, for which he also won the 2016 Golden Globe Award for Best Motion Picture—Musical or Comedy and the Producers Guild of America Award for Best Theatrical Motion Picture.  In addition to La La Land, Berger served as a producer on the films The Autopsy of Jane Doe and Taking Chance. As of 2016, he is a partner at Automatik Entertainment alongside Brian Kavanaugh-Jones.  Description above from the Wikipedia article Fred Berger, licensed under CC-BY-SA, full list of contributors on Wikipedia."
587802,person,nm2670366,Alex Heineman,0,,,[],Production,,0.471,
1280031,person,nm2178754,Mona Fastvold,1,1986-03-07,,"['Mona Fastvold Lerche', 'Mona Fastvold-Lerche', 'Monica Fastvold', 'Mona Lerche', '莫娜費斯沃德']",Writing,"Oslo, Norway",5.615,"Mona Fastvold (born 7 March 1986) is a Norwegian filmmaker and actress. She is known for directing the drama films The Sleepwalker (2014) and The World to Come(2020). She has also directed music videos for several musicians, most notably her ex-husband Sondre Lerche.  Fastvold co-wrote the screenplay for The Childhood of a Leader and the story for Vox Lux with Brady Corbet, who directed both films.  Fastvold had a minor role in The Other Woman.  In 2020, Fastvold directed an adaptation of Jim Shepard's short story The World to Come into a film of the same name, starring Katherine Waterston and Vanessa Kirby.  In 2005, Fastvold married musician Sondre Lerche. They divorced in 2013. Since 2012, Fastvold has been dating actor and director Brady Corbet, whom she met on the set of The Sleepwalker. Their daughter was born in 2014.  Description above from the Wikipedia article Mona Fastvold, licensed under CC-BY-SA, full list of contributors on Wikipedia."
44735,person,nm0251986,Jesse Eisenberg,2,1983-10-05,,"['Jesse Adam Eisenberg', '제시 아이젠버그', ' Джесси Айзенберг', '杰西・艾森伯格', 'Джессі Айзенберг']",Acting,"New York City, New York, USA",27.4,"Jesse Adam Eisenberg (/ˈaɪzənbɜːrɡ/ EYE-zən-burg; born October 5, 1983) is an American actor and filmmaker. He has received numerous accolades, including nominations for two Academy Awards, three BAFTA Awards, and three Golden Globe Awards.  Eisenberg debuted on television with the short-lived comedy-drama  Get Real (1999–2000). Following his first leading role in the film Roger Dodger (2002), he starred in films such as The Squid and the Whale (2005), Adventureland(2009) and Zombieland (2009). He gained wider recognition for starring as Facebook founder Mark Zuckerberg in David Fincher's film The Social Network (2010), for which he was nominated for the Academy Award for Best Actor. Eisenberg then starred in the Woody Allen films To Rome with Love (2012) and Café Society (2016), the heist films Now You See Me (2013) and its 2016 sequel, and independent dramas such as The Double (2013).  He portrayed Lex Luthor in the superhero film Batman v Superman: Dawn of Justice (2016) and had a lead voice role in the animated films Rio(2011) and Rio 2 (2014). In 2022, he starred in the FX / Hulu miniseries Fleishman Is in Trouble. He made his film directorial debut with the black comedy When You Finish Saving the World. He has since directed, written, and starred in A Real Pain (2024), which earned him a nomination for the Academy Award for Best Original Screenplay.  Eisenberg has contributed pieces to  The New Yorker and McSweeney's websites. He has written and starred in three plays for the New York stage: Asuncion, The Revisionist, and The Spoils. He released his first book, Bream Gives Me Hiccups: and Other Stories in 2015.  Description above from the Wikipedia article Jesse Eisenberg, licensed under CC-BY-SA, full list of contributors on Wikipedia."
2710966,person,nm9415549,Moritz Binder,2,,,[],Writing,,0.308,
568692,person,nm2959497,Tim Fehlbaum,2,1982-01-01,,['Тим Фельбаум'],Directing,"Basel, Switzerland",3.889,"Tim Fehlbaum (born 1982; Basel) is a Swiss film director.  Fehlbaum studied directing from 2002-2009 at the University of Television and Film Munich. While there, he made several short films, music videos and worked as camera operator on documentary films. In 2011 Fehlbaum made his feature film debut with the bleak post-apocalyptic horror film Hell, for which he also co-wrote the screenplay. In 2021 Fehlbaum's science-fiction thriller film Tides premiered at the Berlin International Film Festival in the Berlinale Special section and subsequently won several awards, such as four German Film Awards, as well as two Bavarian Film Awards for Best Director and Best Cinematography."
64814,person,nm1661186,Peter Straughan,2,1968-01-01,,[],Writing,"Gateshead, UK",2.947,"Peter Straughan (born 1968) is a British playwright, screenwriter, and author, based in the northeast of England. He was writer-in-residence at Newcastle's Live Theatre Company. Whilst there, Live staged his plays, Bones and Noir. He has been commended for having a talent for writing dark, twisted, and witty stories.  His first ambition was to be a professional musician, and he achieved this while playing bass guitar with the Newcastle-based band ""The Honest Johns."" He spent four years touring and recording with the band through the late 1980s and into the early 1990s before leaving to take up full-time education at Newcastle University. While Peter was a student, he was also a member of the band Cactusman. Peter wrote the song ""Killer,"" which appeared on the CD album North of London, a collection of music by North East bands released through Newcastle Arts.  Straughan co-wrote the 2006 feature film Mrs. Ratcliffe's Revolution and adapted Toby Young's memoir How to Lose Friends & Alienate People. He is the writer of the 2009 film, The Men Who Stare at Goats, and co-writer of the 2011 film Tinker Tailor Soldier Spy, for which he was nominated for the Academy Award for Adapted Screenplay, a screenplay he wrote in collaboration with his late wife Bridget O'Connor. O'Connor died of cancer, aged 49, in 2010, before the film was released. They were awarded a BAFTA for Best Adapted Screenplay.  He adapted Wolf Hall for television. Series 2 of Wolf Hall was confirmed to be in production on 27 May 2019.  Description above from the Wikipedia article Peter Straughan, licensed under CC-BY-SA, full list of contributors on Wikipedia."
14393,person,nm0168379,Jay Cocks,2,1944-01-12,,[],Writing,,2.887,"​From Wikipedia, the free encyclopedia.    Jay Cocks (born January 12, 1944) is a film critic and motion picture screenwriter.  He is a graduate of Kenyon College. He was a critic for Time, Newsweek, and Rolling Stone, among other magazines, before moving into film writing.  As a screenwriter, he worked on Martin Scorsese's The Age of Innocence and Gangs of New York -- a screenplay he started working on in 1976 -- as well as Kathryn Bigelow's Strange Days. Cocks also performed an uncredited rewrite of James Cameron's screenplay for Titanic.  Description above from the Wikipedia article Jay Cocks, licensed under CC-BY-SA, full list of contributors on Wikipedia."
89628,person,nm0081179,Thomas Bidegain,2,1968-03-23,,"['Тома Бідеґен', '토마스 비더게인']",Writing,"Mauléon-Licharre, Pyrénées-Atlantiques, France",2.268,"Thomas Bidegain is a French screenwriter, producer and film director. He is noted for his collaborations with the director Jacques Audiard. He received the César Award for Best Original Screenplay in 2010 for A Prophet and Best Adaptation in 2013 for Rust and Bone; both awards were shared with Audiard. Bidegain's directorial debut The Cowboys premiered in the Directors' Fortnight section at the 2015 Cannes Film Festival.  Source: Article ""Thomas Bidegain"" from Wikipedia in English, licensed under CC-BY-SA 3.0."
1934875,person,nm8840476,RaMell Ross,2,1982-05-15,,['РаМелл Росс'],Directing,"Frankfurt, Germany",1.873,"RaMell Ross (born 15 May 1982; Frankfurt) is an American filmmaker, photographer, academic, and writer best known for his documentary Hale County This Morning, This Evening (2018) and feature debut Nickel Boys (2024)."
1590194,person,nm3286079,Clint Bentley,2,,,['Клинт Бентли'],Directing,,1.734,"Clint Bentley is the director and co-writer of JOCKEY (2021), his first feature film as director, which premiered In Competition at the Sundance Film Festival where it won a Special Jury Prize for Best Actor for Clifton Collins Jr."
1572120,person,nm3613117,Greg Kwedar,2,,,['Грег Кведар'],Directing,,1.078,"Greg Kwedar is a writer, director, and producer. He made his feature directorial debut with Transpecos, which premiered in competition at the 2016 SXSW Film Festival where it won the Audience Award. He co-wrote and produced Jockey, which premiered at the 2021 Sundance Film Festival in the U.S. Dramatic Competition where it won the Special Jury Award for Best Actor (Clifton Collins Jr.). Jockey also won the Audience Award at the AFI Film Festival and was acquired by Sony Pictures Classics for theatrical release. The film was nominated for an Indie Spirit Award for Best Male Lead and the John Cassavetes Award, and was one of the National Board of Review Top 10 Independent Film of 2021. Kwedar also produced Rising From Ashes, Running with Beto (Winner: SXSW Audience Award 2019), and was co-producer on Ghost Fleet (Telluride & TIFF, 2018). He has spoken to thousands of students across the country and sat on panels about his work at SXSW, Sundance, UNESCO, the United Nations, and more. His latest film Sing Sing, over seven years in the making, which he both directed and co-wrote, premiered at the 2023 Toronto International Film Festival where it was acquired by A24 for theatrical release."
93188,person,nm0187018,Lol Crawley,2,,,[],Camera,,0.877,"Laurie ""Lol"" Crawley (born in Shrewsbury, Shropshire) is an English cinematographer. His works include Ballast, Four Lions, The Crimson Petal and the White, and The Brutalist.  In 2013, Crawley shot Mandela: Long Walk to Freedom, which was shown at the Toronto International Film Festival. It has attracted critical attention for its cinematography. Crawley has been inducted into the British Society of Cinematographers. He has been awarded two cinematography awards at film festivals. Also, he has been nominated for a 2014 Film Independent Spirit Award.  In 2016, The Playlist profiled Crawley in their Filmmakers on the Rise, stating that ""British ""P Lol Crawley isn't quite a brand new name — he's been doing some remarkably impressive work in features for nearly a decade now. But of late, he's gone from an extraordinarily impressive cinematographer to staking his claim of being one of the best in the world.""  Description above from the Wikipedia article Lol Crowley, licensed under CC-BY-SA, full list of contributors on Wikipedia."
1135102,person,nm1144916,Jarin Blaschke,2,1978-09-28,,[],Camera,"Westminster, California, USA",0.804,"Jarin Blaschke (born September 28, 1978) is an American cinematographer best known for his work with director Robert Eggers. For his work on the psychological horror film The Lighthouse, he earned a nomination for the Academy Award for Best Cinematography.  When he was 16, Blaschke moved to New York City to study film at the School of Visual Arts.  Blaschke first rose to prominence with his work on Robert Eggers' directorial debut, The Witch. His work received acclaim, in addition to several Film Critic Association nominations, including the Seattle Film Critics Society Award for Best Cinematography. He would reteam with Eggers for The Lighthouse, which was filmed in black and white negative. In addition to his Academy Award nomination, Blaschke won the Independent Spirit Award for Best Cinematography and was nominated for the BAFTA and Critics' Choice Award.  Blaschke currently lives in England.  Description above from the Wikipedia article Jarin Blaschke, licensed under CC-BY-SA, full list of contributors on Wikipedia."
67113,person,nm0292132,Greig Fraser,2,1975-10-03,,['グリーグ・フレイザー'],Camera,"Melbourne, Australia",1.402,"Greig Fraser is an Australian cinematographer. He won an Academy Award for Best Cinematography for the sci-fi film Dune (2021) and was also nominated for his work on Lion (2016). He is also known for Zero Dark Thirty (2012), Rogue One (2016), The Batman (2022), The Creator (2023), and Dune: Part Two (2024).  Greig Fraser studied at RMIT University in Melbourne.  For his short film Cracker Bag he was nominated for Best Cinematography at the 2003 AFI Awards.  For his work on Lion, he won the American Society of Cinematographers Award for Outstanding Achievement in Cinematography in Theatrical Releases and the AACTA Award for Best Cinematography and received Academy Award and BAFTA Award nominations.  Fraser shot Rogue One on the Arri Alexa 65 large format digital camera and Panavision lenses from the 1970s, making it the first feature film shot entirely with the Alexa 65. Fraser said of working with the Alexa 65, ""The images are sharper and have more resolution, and those things are an advantage, but for me it is about the depth of the image—there is a three-dimensionality to it. Often the beauty came from the texture; we found that the camera excelled when we were filming something with texture; it really enhanced the quality of the picture.""  Fraser returned to the Star Wars franchise with the 2019 television series The Mandalorian. In 2020, for his work on the series, Fraser won the Primetime Emmy Award for Outstanding Cinematography for a Single-Camera Series (Half-Hour).  For his work on Dune he won his first Academy Award for Best Cinematography in 2022. Fraser said a feature of his work in that film was intentionally using simple compositions: ""We tried to simplify the frames as much as we could. By doing that, we've been able to give the viewers that absorption of story and experience"" and colour palette: ""We tried quite hard to make sure that it all sat within a certain tone.""  Fraser met costume designer Jodie Fried in Sydney in 2004, while they were working on a short film. After moving to the United States in 2008, they were married in a helicopter above Las Vegas. They live in Los Angeles with their three children.  Film critic Glenn Kenny has praised Fraser's work in The Batman and Dune, saying they were a ""sort of stunning magic trick."" ""There's both a gauziness and a heft to his imagery. His use of shadow and silhouette is masterful and does so much to convey a sense of foreboding and tension."" Fellow cinematographer and Academy Award winner Roger Deakins praised Fraser's work on The Batman as ""extraordinary"" and called Fraser's and the film's omission from being nominated in the category at the 95th Academy Awards due to the Academy's tendency to avoid superhero films ""snobbery.""  Critic Susan Wloszczyna praised his work on Lion, saying it was ""visually poetic.""  Description above from the Wikipedia article Greig Fraser, licensed under CC-BY-SA, full list of contributors on Wikipedia."
6345,person,nm0005767,Edward Lachman,2,1948-03-31,,"['Ed Lachman', 'Edward Lachman Jr.']",Camera,"Morristown, New Jersey, USA",1.991,"Edward Lachman, A.S.C. is an American cinematographer and director. Lachman is mostly associated with the American independent film movement, and has served as director of photography on films by Todd Haynes, Wim Wenders, Steven Soderbergh, Sofia Coppola and Paul Schrader"
1665518,person,nm5243556,Paul Guilhaume,2,,,[],Camera,,0.617,"Paul Guilhaume is a French cinematographer, director, and screenwriter. He is best known for his work on the film Emilia Pérez, which won multiple awards at the 2024 Cannes Film Festival."
1155165,person,nm2512313,Nick Emerson,2,,,[],Editing,USA,0.967,"Nick Emerson is an editor known for Emma. (2020), Lady Macbeth (2016), Greta (2018) and Eileen."
4280,person,nm0919761,Juliette Welfling,1,1956-01-01,,[],Editing,France,1.102,"Juliette Welfling is a French film editor. She was nominated for the Academy Award for Best Film Editing for her work in the 2007 movie The Diving Bell and the Butterfly. She has received the César Award for Best Editing for her work on this film as well as for five Jacques Audiard films: Regarde les hommes tomber (1994), The Beat That My Heart Skipped (2005), A Prophet (2009), Rust and Bone (2012), and The Sisters Brothers (2018).  Source: Article ""Juliette Welfling"" from Wikipedia in English, licensed under CC-BY-SA 3.0."
5388,person,nm0450005,Myron Kerstein,2,1970-08-15,,['Myron I. Kerstein'],Editing,"Oceanside, California, USA",2.726,"Myron I. Kerstein (born August 15, 1970) is an American film editor, best known for his collaborations with director Jon M. Chu on Wicked (2024), Crazy Rich Asians (2018) and In the Heights (2021). He was nominated for an Academy Award in the category of Best Film Editing for Tick, Tick... Boom! (2021)."
1037857,person,nm0417347,Dávid Jancsó,2,,,[],Editing,,0.639,"Dávid Jancsó is a Hungarian film editor. He was nominated for an Academy Award in Best Film Editing for the film The Brutalist.  Description above from the Wikipedia article Dávid Jancsó, licensed under CC-BY-SA, full list of contributors on Wikipedia."
15327,person,nm0189769,Nathan Crowley,2,1966-01-01,,[],Art,"London, United Kingdom",4.994,"Nathan Crowley (born 28 February 1966) is an English production designer and a former art director, who is best known for his collaborations with Christopher Nolan. He was nominated six times for an Academy Award for Best Production Design for The Prestige (2006), The Dark Knight (2008), Interstellar (2014), Dunkirk (2017), First Man (2018), and Tenet (2020).  For The Prestige, he was nominated with set decorator Julie Ochipinti; for The Dark Knight, he was nominated with set decorator Peter Lando; for Interstellar and Dunkirk, he was nominated with set decorator Gary Fettis; and for First Man and Tenet, he was nominated with set decorator Kathy Lucas. Crowley was also nominated five times for the BAFTA Award for Best Production Design for Batman Begins (2005), The Dark Knight (2008), Dunkirk (2017), and First Man (2018).  Crowley grew up in Islington, North London. His father and grandfather were both architects. Crowley attended Leighton Park School. After completing a foundation year at the Sir John Cass School of Art, he went on to graduate from Brighton Polytechnic (now the University of Brighton) with a Bachelor of Arts (BA) in Three-dimensional design. He initially worked odd jobs in architecture.  Description above from the Wikipedia article Nathan Crowley, licensed under CC-BY-SA, full list of contributors on Wikipedia."
1325212,person,nm0761227,Lee Sandales,2,,,[],Art,,0.441,"Lee Sandales is an English set decorator. He is mostly known for his work on the films War Horse (2011), Star Wars: The Force Awakens (2015), Rogue One (2016), and 1917 (2019). Throughout his career, he has been nominated for two Academy Awards and won a BAFTA Award.  Sandales was born and grew up in Gateacre, Liverpool. He attended the local comprehensive school before attending the University of Roehampton and getting his first job.  Description above from the Wikipedia article Lee Sandales, licensed under CC-BY-SA, full list of contributors on Wikipedia."
5389,person,nm0065473,Judy Becker,1,,,[],Art,"New York, New York",0.861,"Judy Becker is an American production designer. She was nominated for an Academy Award in  Best Production Design for the 2013 film American Hustle. Her nomination was shared with Heather Loeffler.  Her husband, Michael Taylor, is a film editor and a script supervisor.  Description above from the Wikipedia article Judy Becker, licensed under CC-BY-SA, full list of contributors on Wikipedia."
960161,person,nm0190966,Patricia Cuccia,1,,,[],Art,,0.649,
53114,person,nm0896580,Shane Vieau,0,,,"[""Shane 'Perro' Vieau""]",Art,,1.021,"Shane Vieau is a Canadian set decorator best known for his work on the 2017 film, The Shape of Water, for which he won an Academy Award for Best Production Design, with production designer Paul Denham Austerberry and set decorator Jeff Melvin. He was also nominated for an Academy Award at the 94th Academy Awards for the film Nightmare Alley, for which his nomination is shared with Tamara Deverell in the category Best Production Design.  Description above from the Wikipedia article Shane Vieau, licensed under CC-BY-SA, full list of contributors on Wikipedia."
102873,person,nm0894411,Patrice Vermette,2,1970-01-01,,['Patrice Bricault-Vermette'],Art,"Montreal, Quebec, Canada",0.817,"Patrice Vermette (born 1970) is a Canadian production designer/art director. He is most noted for his work on the films C.R.A.Z.Y., for which he won both the Genie Award for Best Art Direction/Production Design at the 26th Genie Awards and the Jutra Award for Best Art Direction at the 8th Jutra Awards, and Dune, for which he won the Academy Award for Best Production Design at the 94th Academy Awards.  He was also a Jutra winner for Café de Flore at the 14th Jutra Awards and for 1987 at the 17th Jutra Awards, and was nominated at the 13th Jutra Awards for City of Shadows (La Cité) and at the 17th Jutra Awards for Enemy. He was a Genie and Canadian Screen Award nominee at the 30th Genie Awards for 1981, at the 32nd Genie Awards for Café de Flore and at the 2nd Canadian Screen Awards for Enemy, and an Academy Award nominee at the 82nd Academy Awards for The Young Victoria and at the 89th Academy Awards for Arrival."
958242,person,nm0490154,Craig Lathrop,2,,,['Крейг Латроп'],Art,,1.563,
1544356,person,nm1492239,Beatrice Brentnerova,1,,,"['Beata Brendtnerovà', 'Beata Brentnerová', 'Beata Brentnerova']",Art,,1.48,
1335159,person,nm0203990,Suzie Davies,1,,,[],Art,,1.196,"Oscar and BAFTA nominated Suzie Davies has an enthusiastic passion for design. She works with a huge energy and thoroughly enjoys the process of filmmaking. Her designs complement the storytelling process, and with her clever use of the budget, she produces interesting and versatile sets and spaces.  Starting off as a model maker and sculptor in the 90s, and then as an art director on and off camera, her route through the art department has given her fantastic opportunities and experience that enhance her vision as a production designer. Working in varied genres—drama to comedy and horror to dance—and for varying budgets, any project is taken on with relish. At home or abroad, Suzie enjoys working with crews from all over the world. She is a valued, supportive, and collaborative member of any production team.  She has given talks and masterclasses at various film schools, has lectured at the National Gallery on the Depiction of Colour in Film, and is a mentor for production design winners of the Watersprite Film Festival.  Information above via their homepage."
