tmdb_id,tmdb_type,imdb_id,Name,Gender,Birthday,Deathday,AKA,Department,Place_birth,Popularity,Biography
36278.0,person,nm0255979,Carme Elias,1,1951-01-14,,"['Carme Elías', 'Carmen Elías']",Acting,"Barcelona, Spain",7.618,
1119394.0,person,nm2482976,El Langui,2,1979-11-30,,['Juan Manuel Montilla Macarrón'],Acting," Madrid, Spain",0.784,
1183859.0,person,nm2288618,Martiño Rivas,2,1985-01-10,,['Martin Rivas'],Acting,"A Coruña, Galicia, Spain",5.82,"Martiño Rivas López, also known as Martín Rivas, is a Galician - Spanish actor. He is probably best known for his performance as Marcos Novoa Pazos in the Antena 3 series The Boarding School (Spanish: El internado) and for his role in The Blind Sunflowers (Los girasoles ciegos), which earned him a nomination for Goya Award for Best New Actor. Currently, he stars in the Netflix original series Las Chicas del Cable as Carlos Cifuentes.  From Wikipedia, the free encyclopedia"
224874.0,person,nm2024943,Álvaro Cervantes,2,1989-09-12,,[],Acting,,8.244,"Álvaro Cervantes was born on September 12, 1989 in Barcelona, Barcelona, Catalonia, Spain. He is an actor and producer, known for Hanna (2011), Three Steps Above Heaven (2010) and Charles, Emperor King (2015)."
27471.0,person,nm1084399,Luis Bermejo,2,,,[],Acting,"Madrid, España",5.905,
82455.0,person,nm3056937,Nerea Camacho,1,1996-05-15,,[],Acting,"Balanegra, Almería, Andalucía, Spain",5.564,
100259.0,person,nm1987150,Esperanza Pedreño,1,1974-12-20,,['Esperanza Pedreno'],Acting,"Albacete, Spain",2.101,
34053.0,person,nm0905676,Ana Wagener,1,1962-01-01,,"['Ana Álvarez Wagener', '아나 바헤네르']",Acting,"Las Palmas, Canary Islands, Spain",14.771,"Ana Álvarez Wagener (born 1962) is a Spanish actress. She is known for Biutiful, The Invisible Guest and The Sleeping Voice."
1125405.0,person,nm2901329,Farah Hamed,1,,,[],Acting,,5.193,
588839.0,person,nm2008717,Santiago Zannou,0,,,[],Writing,,0.001,
118303.0,person,nm1443023,Nacho Vigalondo,2,1977-04-06,,"['Начо Вигалондо', 'Ignacio Vigalondo Palacios']",Directing,"Cabezón de la Sal, Cantabria, Spain",8.826,"Ignacio Vigalondo Palacios (born 6 April 1977), better known as Nacho Vigalondo, is a Spanish filmmaker.  Vigalondo's first film was the 2003 Spanish-language short film 7:35 in the Morning, about a suicide bomber who terrorizes a cafe, which was only eight minutes long. The film won significant accolades: it was nominated for an Academy Award for Best Short Film, got another Best Short Film Award nomination at the European Film Awards, and received the Bronze Moon of Valencia at the Cinema Jove – Valencia International Film Festival, and the Prix UIP Drama at the Drama Short Film Festival.  He finished his first full length feature film, Los Cronocrímenes (English title: Timecrimes), in 2007, in which he also co-starred.  Vigalondo's next film was the 2011 Spanish-language alien invasion film Extraterrestre.  In 2011, it was reported that Vigalondo was recruited to direct a film adaptation of Mark Millar's Supercrooks.  From 2012 to 2014 he wrote and directed a segment in three different anthology horror films: The ABCs of Death, The Profane Exhibit, and VHS: Viral. In 2014 he also released Open Windows, a techno-thriller film that marked his English-language debut.  Vigalondo's most recent film is Colossal, which he wrote and directed. The film is a twist on the Kaiju genre and an homage to the Godzilla franchise. Before starting production on Colossal, Vigalondo described his plan as to make a serious film with ""old school"" practical effects on a low budget Vigalondo's latest directorial effort is the Hulu original film Pooka, released December 2018 in the Into the Dark series."
113406.0,person,nm0534442,Belén Macías,1,,,['Belén Macías Pérez'],Directing,"Tarragona, Catalonia, Spain",0.037,
257448.0,person,nm0202262,Jordi Dauder,2,1938-03-06,2011-09-16,[],Acting,"Badalona, Barcelona, Catalunya, Spain",3.954,
72128.0,person,nm0946962,José María Yázpik,2,1970-11-30,,"['José Mª Yazpik', 'José María Yazpik']",Acting,"Mexico City, Mexico",2.978,"José María Yazpik (born November 13, 1970) is a Mexican film and television actor.  Yazpik was born in Mexico City in the bosom of a wealthy family, the son of a successful gynecologist, Dr. Jose Maria Meza, and Cristina Yazpik.  His first acting job came from a friend of his father, who produced the TV movie The brute with the angel of death. He moved to Mexico City to study at CEA of Televisa. At the CEA he studied with future celebrities like Arath de la Torre, Fabián Corres and Eduardo Rill. Upon graduating he was offered minor roles in youth soap operas on Televisa, which he wanted to refuse, however the exclusive contract with the station forced him to accept all the roles he was offered, and was additionally punished with two months without pay.He received his first major role on television in the soap opera The Dove in 1995, produced by José Rendón, which stopped production because of the tragic death of its protagonist, actor Gerardo Hemmer.  The following year he participated in his second telenovela, Song of Love, produced by Luis de Llano Macedo, and in the film Última llamada, directed by Carlos Garcia Agraz. In 1997 his career began to take flight with interests in television increasingly important, playing the villain role of youth in telenovelas Pueblo chico, infierno grandeand Ángela, both produced by José Alberto Castro."
30956.0,person,nm0001238,Jesús Franco,2,1930-05-12,2013-04-02,"['Clifford Brown', 'A.L. Mariaux', 'Jess Franco', 'Pablo Villa', 'Joan Almirall', 'Rosa M. Almirall', 'Rosa María Almirall', 'Juan G. Cabral', 'Betty Carter', 'Candy Coster', 'Terry de Corsia', 'Rick Deconinck', 'Raymond Dubois', 'Chuck Evans', 'Toni Falt', 'Dennis Farnon', 'Jess Franck', 'Lennie Hayden', 'Frank Hollman', 'B.F. Johnson', 'J.P. Johnson', 'James Lee Johnson', 'James P. Johnson', 'David J. Khune', 'David Khunn', 'Lulú Laverne', 'Franco Manera', 'Jeff Manner', 'Roland Marceignac', 'C. Plaut', 'Robert Zinnermann', 'Dan L. Simon', 'Lowel Richmond', 'Jesus Manera', '헤수스 프랑코', 'Jack Griffin']",Directing,"Madrid, Spain",4.142,"Jesús ""Jess"" Franco was a Spanish film director, writer, cinematographer and actor. His career took off in 1961 with his cult classic The Awful Dr. Orloff, which received wide distribution in the United States and England. Though he had some American box office success with Necronomicon, his first women-in-prison film Ninety-Nine Women, and his two Christopher Lee films, The Bloody Judge and Count Dracula, he never achieved wide commercial success. Franco moved from Spain to France in 1970 so that he could make more violent and sexual films, and it was at this point that his career began to go downhill commercially, as he turned to low-budget filmmaking with a heavier accent on adult-oriented films. Although he produced a few well-received, low budget horror films in the early 70's, many people in the industry considered him a porn director due to the huge number of X-rated adult films he began churning out. Franco returned to low-budget horror in a brief comeback period from 1980-1983, but after 1983, his career took a second downturn. With the exception of Faceless and Killer Barbies, his films after 1984 are quite disliked and obscure due to their incredibly low budgets. Franco has nevertheless retained a large cult following through the years with his sexually-charged horror films, some of which are regarded as masterpieces by his avid followers."
84714.0,person,nm0002728,Juan José Campanella,2,1959-07-19,,['Juan J. Campanella'],Directing,"Buenos Aires, Argentina",7.099,"From Wikipedia, the free encyclopedia.  Juan José Campanella (born July 19, 1959) is an Argentine television and film director.  Description above from the Wikipedia article Juan J. Campanella, licensed under CC-BY-SA, full list of contributors on Wikipedia."
69310.0,person,nm0201857,Ricardo Darín,2,1957-01-16,,['Ricardo Darin'],Acting,"Buenos Aires, Argentina",7.024,"Ricardo Darín (born January 16, 1957) is an Argentine actor.  Darín is one of the biggest movie stars in Argentina. He played a number of parts in TV series for several years where he became popular as a young leading actor. His most prominent roles as a film actor include Nine Queens (2000), El Hijo de la Novia (2001), Luna de Avellaneda (2004), El Aura (2005) and La Señal (2007), which was also his directorial debut. He starred in the Academy Award winning film The Secret in Their Eyes (2009)."
3293.0,person,nm0001838,Rachel Weisz,1,1970-03-07,,"['Rachel Hannah Weisz', '레이첼 바이스', 'Ρέιτσελ Χάνα Βάις', ' レイチェル・ヴァイス', 'רייצל וייס']",Acting,"Westminster, London, England, UK",57.639,"Rachel Hannah Weisz (born March 7, 1970) is an English actress. She is the recipient of various accolades, including an Academy Award, a Golden Globe Award, a Screen Actors Guild Award, a Laurence Olivier Award, a Critics' Choice Award and a BAFTA Award.  Weisz began acting in British stage and television in the early 1990s, and made her film debut in Death Machine (1994). She won a Critics' Circle Theatre Award for her role in the 1994 revival of Noël Coward's play Design for Living and she went on to appear in the 1999 Donmar Warehouse production of Tennessee Williams' drama Suddenly, Last Summer. Her film breakthrough came with her starring role as Evelyn Carnahan in the Hollywood action films The Mummy (1999) and The Mummy Returns (2001). Weisz went on to star in several films of the 2000s, including Enemy at the Gates (2001), About a Boy (2002), Constantine (2005), The Fountain (2006) and The Lovely Bones (2009).  For her performance as an activist in the 2005 thriller The Constant Gardener, she won the Academy Award for Best Supporting Actress, and for playing Blanche DuBois in a 2009 revival of A Streetcar Named Desire, she won the Laurence Olivier Award for Best Actress. In the 2010s, Weisz continued to star in big-budget films such as the action film The Bourne Legacy (2012) and the fantasy film Oz the Great and Powerful (2013), and garnered critical acclaim for her performances in the independent films The Deep Blue Sea (2011), Denial (2016), and The Favourite (2018). For her portrayal of Sarah Churchill in the latter, she won the BAFTA Award for Best Actress in a Supporting Role and received a second Academy Award nomination. In 2021, Weisz starred as Melina Vostokoff in the Marvel Cinematic Universe film Black Widow.  Weisz was engaged to filmmaker Darren Aronofsky, with whom she has a son, from 2005 to 2010. She married actor Daniel Craig in 2011, with whom she has a daughter, and became a naturalised US citizen the same year."
110424.0,person,nm2975962,Alberto Ammann,2,1978-10-20,,['阿爾貝托・阿曼'],Acting,"Córdoba, Argentina",13.99,"Alberto Ammann Rey (born 1978) is an Argentine actor. He has played various roles in films, television and theater, including the lead role in the Spanish film Cell 211, which earned him a Goya Award for Best New Actor. He is also known for playing Pacho Herrera in Narcos and Narcos: Mexico."
100905.0,person,nm0016864,Fernando Albizu,2,,,[],Acting,,7.999,
85557.0,person,nm1347093,Gorka Otxoa,2,1979-01-13,,[],Acting,"Donostia-San Sebastián, Guipúzcoa, País Vasco, Spain",16.594,
93647.0,person,nm0897845,Soledad Villamil,1,1969-06-19,,[],Acting,"La Plata, Argentina",10.822,"From Wikipedia, the free encyclopedia.  Soledad Villamil (b. La Plata, June 19, 1969) is an Argentine film and television actress and singer.  Description above from the Wikipedia article Soledad Villamil, licensed under CC-BY-SA, full list of contributors on Wikipedia.​"
591393.0,person,nm2861706,Blanca Romero,1,1976-06-02,,[],Acting,,2.096,
100904.0,person,nm2900943,Leticia Herrero,1,1981-01-01,,[],Acting,"Madrid, Madrid, Spain",0.001,
1062000.0,person,nm0094678,Nausicaa Bonnín,1,1985-04-28,,"['Nausicaa Bonnín i Dufrenoy', 'Nausicaa Bonnín Dufrenoy']",Acting,"Barcelona, Spain",6.643,
1149068.0,person,nm2025290,Mar Coll,1,,,[],Directing,Barcelona,0.084,
964790.0,person,nm0686529,David Planell,2,1967-12-07,,['David Planell Serrano'],Directing,"  Madrid, Spain",3.258,
85552.0,person,nm1141070,Borja Cobeaga,2,,,[],Directing,,0.987,
226720.0,person,nm0619560,Antonio Naharro,0,,,[],Writing,,0.346,
78882.0,person,nm0054214,Carlos Bardem,2,1963-03-07,,['카를로스 바르뎀'],Acting," Madrid, Spain",14.893,"Carlos Encinas Bardem (born 1963) is a Spanish actor. He is the son of actress Pilar Bardem and brother of actors Mónica and Javier Bardem.  Carlos Bardem won the 2008 Spanish Actors Union's ""Newcomer Award for a Male"" (Categoría Masculina) for La zona. Other films are Alacran enamorado (2013), Entrelobos (2010), Pickpockets: Maestros del robo (2018) and Alegría, tristeza (2018)."
138701.0,person,nm0145673,Pilar Castro,1,1970-10-12,,['Pilar Castro Parrilla'],Acting,"Madrid, Madrid, Spain",19.283,
95320.0,person,nm0181579,Rodrigo Cortés,2,1973-05-31,,"['Gonzalo Giráldez', '로드리고 코르테스']",Directing,"Pazos Hermos, Ourense, Galicia, Spain",3.055,"Rodrigo Cortés Giráldez (born May 31, 1973) is a Spanish film director, producer, screenwriter, editor, and occasional actor. Cortés' fondness for film making started at an early age. At 16 he had already directed his first short film in Super 8."
10859.0,person,nm0005351,Ryan Reynolds,2,1976-10-23,,"['ไรอัน เรย์โนลส์', 'Ryan Rodney Reynolds', 'Champ Nightengale', 'রায়ান রেনল্ডস্', 'ראיין רנולדס', 'Gordon Reynolds']",Acting,"Vancouver, British Columbia, Canada",83.937,"Ryan Rodney Reynolds (born October 23, 1976) is a Canadian actor and film producer. He began his career starring in the Canadian teen soap opera Hillside (1991–1993), and had minor roles before landing the lead role on the sitcom Two Guys and a Girl between 1998 and 2001. Reynolds then starred in a range of films, including comedies such as National Lampoon's Van Wilder (2002), Waiting... (2005), and The Proposal (2009). He also performed in dramatic roles in Buried (2010), Woman in Gold (2015), and Life (2017), starred in action films such as Blade: Trinity (2004), Green Lantern (2011), 6 Underground (2019) and Free Guy (2021), and provided voice acting in the animated features The Croods (2013), Turbo (2013), Pokémon: Detective Pikachu (2019) and The Croods: A New Age (2020).  Reynolds' biggest commercial success came with the superhero films Deadpool (2016) and Deadpool 2 (2018), in which he played the title character. The former set numerous records at the time of its release for an R-rated comedy and his performance earned him nominations at the Critics' Choice Movie Awards and the Golden Globe Awards."
226431.0,person,nm1155977,Nora Navas,1,1975-01-01,,[],Acting,"Barcelona, Catalonia, Spain",12.049,"Es una actriz de cine, teatro y televisión nacida en Barcelona (Cataluña). Estudió interpretación en el Institut del Teatre, en Barcelona. Debutó en la gran pantalla con la película 'Un banco en el parque' de Agustí Vila. También ha participado en diferentes filmes de gran repercusión como 'Pa Negre' de Agustí Villaronga, 'Tots volem el millor per ella' de Mar Coll y 'Felices 160' de Garcia Querejeta. Por 'Pa Negre' consiguió el Premio Gaudí, el Goya y la Conquilla de Plata a mejor actriz protagonista.  En la Televisión ha participado, principalmente, en series de la televisión de la televisión autonómica catalana TV3. Entre ellas 'El cor de la ciutat', 'Polseres Vermelles', 'Ventdelplà' y 'Porca Misèria'."
226429.0,person,nm3609850,Francesc Colomer,2,1997-06-08,,[],Acting,"Manlleu, Catalonia, Spain",5.646,
1363201.0,person,nm3670008,Juan Carlos Aduviri,2,,,[],Acting,,0.591,
1566481.0,person,nm4195983,Manuel Camacho,2,2000-06-17,,[],Acting,"Villanueva de Córdoba, Spain",1.967,
19828.0,person,nm1073816,Oriol Vila,2,1978-10-06,,"['Nico & Sunset', 'Oriol Vila Cristóbal']",Acting,"Barcelona, Spain",8.266,"Oriol Vila Cristóbal (Barcelona, Spain, October 6, 1978) is a Spanish actor. He has been nominated for the Goya Award for Best Newcomer for the film Every Song is About Me (2010).  From Wikipedia (ES), the free encyclopedia"
226430.0,person,nm3608932,Marina Comas,0,1996-09-01,,[],Acting,,1.579,
566544.0,person,nm3467663,Aura Garrido,1,1989-05-29,,"['奥拉·加里多', 'Аура Гарридо', 'アウラ・ガリード', '奧拉·加里多']",Acting,"Madrid, Community of Madrid, Spain",22.401,
512958.0,person,nm3016653,Carolina Bang,1,1985-09-21,,"['Carolina Herrera Bang', 'Каролина Херрера Банг']",Acting,"Santa Cruz de Tenerife, Canary Islands, Spain",14.881,"Carolina Bang was born on 21 September 1985 in Santa Cruz de Tenerife, Santa Cruz de Tenerife, Canary Islands, Spain. She is an actress and producer, known for The Last Circus (2010), Witching and Bitching (2013) and The Bar (2017). She has been married to Álex de la Iglesia since 28 June 2014. They have two children."
84778.0,person,nm1388067,Natasha Yarovenko,1,1979-07-23,,[],Acting,"Odessa, Ukrainian SSR, USSR [now Ukraine]",9.865,
979350.0,person,nm1266768,David Pinillos,2,,,[],Editing,,0.065,
570531.0,person,nm0016176,Juana Macías,1,,,[],Directing,,1.037,
587928.0,person,nm0032795,Emilio Aragón,2,1959-04-16,,"['Emilio Aragón Álvarez', 'Milikito', 'Emilio Aragón hijo', 'Emilio Aragón Jr.']",Sound,"Havana City, Cuba",3.101,
937769.0,person,nm0343903,Jonás Trueba,2,1981-11-30,,[],Directing,"Madrid, Madrid, Spain",2.741,"He has written and directed the films All Songs Speak About Me (2010), for which he was nominated for the Goya for Best New Director, The Illusions (2013), which received awards and recognition from critics and audiences after his tour of international festivals, The romantic exiles (2015), Special Jury Prize at Malaga Festival among other awards and festivals, La reconquista (2016), which participated in the Official Section of the San Sebastian Festival, as well as in international festival numbers, and for which he received the RNE 2016 Critical Eye Award. At the end of that year, Who's Stopping Us begins, a project of cinematographic approach to different young adolescents that is shown in different pieces, such as a film in progress. His most recent film is The Virgin of August (2019), Fipresci Prize for International Critics and Special Jury Mention at the Karlovy Vary International Festival 2019."
24977.0,person,nm0253216,Karra Elejalde,2,1960-10-10,,[],Acting,"Vitoria, Euskadi, España",8.83,"From Wikipedia, the free encyclopedia  Carlos Elejalde Garai (born 10 October 1960 in Vitoria-Gasteiz) is a Spanish actor. He has appeared in more than forty films since 1987."
237350.0,person,nm0133426,Mario Camus,2,1935-04-19,2021-09-18,[],Directing,"Santander, Cantabria, España",10.226,"Camus started studying Law, but soon left his studies to enter the IIEC (now EOC) in 1956, where he got a director's diploma in 1963 with the training film El borracho (1962) and, finally, ended up as a professor. He worked with Carlos Saura in several screenplays during the early 60s (The Delinquents (1960), Llanto por un bandido (1964)), and also directed some shorts. His first feature films were Los farsantes (1963) and Young Sánchez (1964), a film about boxing -one of his passions- which won the Best Film Award at the Buenos Aires Film Festival in 1964. This way he started a three decade filmography full of great works, varying from romantic comedies and musicals to splendid adaptations from famous novels, as is the case of the prestigious TV series Fortunata y Jacinta (1980) or the film La colmena (1982), which won the Golden Bear Award at the Berlin Film Festival. In 1983 he was given the 'Medalla de Oro de las Bellas Artes' (Arts Gold Medal), and one year later he prepared his most successful work both with public and critic: The Holy Innocents (1984), an adaptation from the novel by Miguel Delibes. This film won the Best Actor Award for Francisco Rabal and Alfredo Landa (ex- aequo) at the Cannes Film Festival. It also won the 'Premio Nacional de Cinematografía' (National Cinematography Award) in 1985 and the 'Chevalier de l'Ordre des Arts des Lettres' Award in 1986.  Camus's filmography combines films made with others with a more personal style, where he tells stories closer to him that let him go through less worn themes. That is the case of Con el viento solano (1966), Los pájaros de Baden-Baden (1975) or Los días del pasado (1977).  In the 90s he continued working with great actors and telling dramatic stories made up from complex characters living rebel or broken lives, or entering other genres like noir. Examples of this stage are La rusa (1987), Después del sueño (1992), Sombras en una batalla (1993) and Adosados (1996), a film which won the International Critic Award.  He was married to Concha Bergareche from 1961 - 2016, date of her death. They had 7 children.  - IMDb Mini Biography By: Miguel Ángel Díaz González"
1026261.0,person,nm0881762,Enrique Urbizu,2,1962-01-01,,[],Directing,"Bilbao, Spain",1.625,"Enrique Urbizu Jáuregui (Bilbao, Biscay, November 6, 1962) is a Spanish screenwriter and film director. He has received the Goya for best direction and original screenplay for 'No habrá paz para los malvados' (2011). Also known for directing and co-writing with Michel Gaztambide films such as 'La Caja 507' (2002), 'La vida mancha' (2003) or 'Todo por la pasta' (1991). He has worked as a screenwriter for Roman Polanski in 'The ninth gate' (1999).  He has also worked for television directing series such as 'Gigantes' (2018-2019) and 'Libertad' (2020), the latter having a film editing.  In addition to his work as a filmmaker he is also a professor of directing at the Escuela de Cinematografía y del Audiovisual de la Comunidad de Madrid (ECAM)."
3136.0,person,nm0000161,Salma Hayek Pinault,1,1966-09-02,,"['셀마 헤이엑', 'Σάλμα Χάγιεκ', 'Са́льма Ха́йек', '살마 아예크', 'サルマ・ハエック', 'Сальма Хаєк', 'Сальма Гаєк', 'Salma Hayek', 'Salma Valgarma Hayek Jiménez', 'Salma del Carmen Hayek Jiménez-Pinault', '莎瑪·海耶克', 'סלמה הייק']",Acting,"Coatzacoalcos, Veracruz, Mexico",35.179,"Salma Hayek Pinault (born Salma Valgarma Hayek Jiménez; September 2, 1966) is a Mexican and American actress and producer. She began her career in Mexico starring in the telenovela Teresa and starred in the film El Callejón de los Milagros (Miracle Alley) for which she was nominated for an Ariel Award. In 1991, Hayek moved to Hollywood and came to prominence with roles in films such as Desperado (1995), From Dusk till Dawn (1996), Fools Rush In (1997), Wild Wild West, and Dogma (both 1999).  Her breakthrough role was in the 2002 film Frida, as Mexican painter Frida Kahlo, for which she was nominated for Best Actress for the Academy Awards, the BAFTA Film Awards, the Golden Globe Awards, and the Screen Actors Guild Awards, and which she also produced. This movie received widespread attention and was a critical and commercial success.  She won the Daytime Emmy Award for Outstanding Directing in a Children/Youth/Family Special for The Maldonado Miracle in 2004, and received a Primetime Emmy Award nomination for Outstanding Guest Actress in a Comedy Series after guest-starring in the ABC television comedy-drama Ugly Betty in 2007. She also guest-starred on the NBC comedy series 30 Rock from 2009 to 2013. In 2017, she was nominated for an Independent Spirit Award for her role in Beatriz at Dinner.  Her subsequent films include Grown Ups (2010), Puss in Boots (2011), Grown Ups 2 (2013), Tale of Tales (2015), Sausage Party (2016), The Hitman's Bodyguard (2017), Like a Boss (2020), and The Hitman's Wife's Bodyguard (2021).  Description above from the Wikipedia article Salma Hayek, licensed under CC-BY-SA, full list of contributors on Wikipedia."
224728.0,person,nm2285844,Inma Cuesta,1,1980-06-25,,"[' インマ・クエスタ', 'インマクラーダ・クエスタ・マルティネス ', '茵瑪·奎斯塔']",Acting,"Jaén, Spain",15.062,"Inmaculada Cuesta Martínez is a Spanish actress. She is best known for playing the roles of Margarita Hernando in La 1 television series Águila Roja, Ruth Belloso in Three Many Weddings, La novia in The Bride and Ana Mari in the Movistar+ television series Arde Madrid."
440879.0,person,nm1693432,Jan Cornet,2,1982-02-24,,[],Acting,"Tarrasa, Tarragona, Cataluña, Spain",12.399,
19854.0,person,nm1239566,José Mota,2,1965-06-30,,['José Sánchez Mota'],Acting,"Ciudad Real, Castilla La Mancha, Spain",15.545,
224730.0,person,nm2379685,Adrián Lastra,2,1984-02-26,,['Adrian Lastra'],Acting,"Madrid, Madrid, Spain",3.155,"Adrián Lastra was born on February 26, 1984 in Madrid, Madrid, Spain as Luis Adrián Álvaro Lastra. He is an actor, known for Velvet (2013), Lalola (2008) and Primos (2011)."
587931.0,person,nm2725254,María León,1,1984-07-30,,['María León Barrios'],Acting,"Seville, Andalucía, Spain",4.209,"María León Barrios is a Spanish actress from Seville, Andalusia. She is best known for her performances as Leti in 'SMS' and Carmen in 'Allí abajo'."
114463.0,person,nm1043338,Michelle Jenner,1,1986-09-14,,"['Мішель Хеннер', 'Мишель Дженнер', 'Мишель Хеннер', 'ミシェル・ジェナー', '蜜雪兒·詹納', 'Michelle Joy Jenner']",Acting,"Barcelona, Catalonia, Spain",22.763,
28519.0,person,nm3706285,Alba García,1,,,[],Acting,,0.333,
106817.0,person,nm0840754,Blanca Suárez,1,1988-10-21,,"['Blanca Martínez Suárez', '블랑카 수아레스', 'ブランカ・スアレス']",Acting," Madrid, Spain",30.582,"Blanca Martínez Suárez (born 21 October 1988), professionally known as Blanca Suárez, is a Spanish actress. She is best known for her performances on television series The Boarding School (2007-10), The Boat (2011-13), and the Netflix series Cable Girls. She has also worked with Pedro Almodóvar in films as The Skin I Live In (2011), which earned her a Goya Award nomination as Best New Actress, and I'm So Excited! (2013)."
582255.0,person,nm1665932,Kike Maíllo,2,1975-06-03,,[],Directing,"Barcellona, Spagna",0.615,
587947.0,person,nm1028596,Eduardo Chapero-Jackson,0,,,[],Directing,,0.299,
589104.0,person,nm1184336,Paco Arango,2,1966-01-01,,[],Directing,"Mexico City, Mexico",0.795,
932115.0,person,nm2315216,Paula Ortiz,1,1979-01-08,,[],Directing,"Zaragoza, Spain",4.1,"Paula Ortiz Álvarez is a Spanish director, screenwriter and producer who works for Get in the Pictures Productions and Amapola Films, teaches Audiovisual Communication at the University of Barcelona, and collaborates with the University of San Jorge in Zaragoza."
1604.0,person,nm0392913,Lluís Homar,2,1957-04-20,,['Lluis Homar'],Acting,"Barcelona, Barcelona, Catalunya, Spain",4.451,Lluís Homar i Toboso (born 20 April 1957) is a Spanish actor.
36817.0,person,nm0037695,Juanjo Artero,2,1965-06-27,,[],Acting,"  Madrid, Spain",4.399,
1603.0,person,nm0319843,Daniel Giménez Cacho,2,1961-05-15,,['Daniel Jiménez Cacho'],Acting,"Madrid, Spain",7.921,"From Wikipedia, the free encyclopedia.  Daniel Giménez Cacho (born May 15, 1961 in Madrid, Spain) is a Spanish-born Ariel award winner Mexican actor who has starred in several Mexican films such as Solo con tu pareja, Cronos, Midaq Alley and Arráncame la Vida, among others as well as in Spanish Films (La Mala Educación) and TV shows. He is known for having worked with some of the most important hispanic filmmakers like Guillermo Del Toro, Alfonso Cuarón, Jorge Fons and Pedro Almodóvar.  Giménez Cacho also appeared in La Hora Marcada, a TV show written and directed by Alfonso Cuarón and Guillermo Del Toro and in the Mexican telenovela Teresa. His voice is heard throughout Y tu mamá también as the narrator. In 2009 appear in the Mexican remake of the Argentina TV series Locas de Amor.  Description above from the Wikipedia article Daniel Giménez Cacho, licensed under CC-BY-SA, full list of contributors on Wikipedia."
24421.0,person,nm0734000,Jean Rochefort,2,1930-04-29,2017-10-09,"['Жан Рошфор', 'جان روشفور', 'ジャン・ロシュフォール', '장 로슈포르']",Acting,"Paris, France",25.022,"Jean Rochefort (29 April 1930 – 9 October 2017) was a French actor, with a career that has spanned over six decades.  Rochefort was born in Paris, France. He was educated at the Lycée Pierre Corneille in Rouen He was 19 years old when he entered the Centre d'Art Dramatique de la rue Blanche. Later he joined the Conservatoire National. After his national service, in 1953, he worked with the Compagnie Grenier Hussenot as a theatre actor for seven years. There he was noticed for his ability to play both drama and comedy. He then became a television and cinema actor. He has also worked as director.  In his 30s during the shooting of Cartouche, he discovered his passion for horses and equestrianism. He has been a horse breeder since then and now owns Le Haras de Villequoy. His passion led him to become a horse consultant for French television in 2004. He has won two César Awards: In 1976, Best Supporting Actor for Que la fête commence; and in 1978, Best Actor for Le Crabe-tambour.  He was to play the title character in The Man Who Killed Don Quixote, after being found as ""the perfect Quixote"" by director Terry Gilliam. Rochefort learned English just for the part. Unfortunately, amongst other production problems, he began suffering from a herniated disc. Unable to film for months, production was cancelled. A documentary, Lost in La Mancha, was made about the failed production. With recent news of the film's possible restart, Rochefort has been recast with Robert Duvall, due to his inability to ride a horse.  In 1960 he married Alexandra Moscwa, with whom he fathered two children: a girl, Marie (1962), and a boy, Julien (1965).  In 2007, he sang with the French band Dionysos a short verse in l'homme sans trucage: « Vas-y, saute, monte, grimpe à ton cœur, sauve-toi, n'aie pas peur, ouvre grand, mon petit, il est temps d'avaler une énorme bouffée d'air frais, andalucia, anda, anda, andalucia... » (Go ahead, jump, climbs to your heart, save yourself, don't be afraid, open wide, my boy, it's time to swallow a huge breath of fresh air, andalucia, anda, anda, andaluci...)  Description above from the Wikipedia article Jean Rochefort, licensed under CC-BY-SA, full list of contributors on Wikipedia."
16872.0,person,nm1007012,Aida Folch,1,1986-11-24,,['Aída Folch'],Acting,"Reus, Tarragona, Cataluña, Spain",10.925,Aida Folch is a Spanish actress.
3489.0,person,nm0915208,Naomi Watts,1,1968-09-28,,"['ナオミ・ワッツ', '나오미 왓츠', 'نعومي واتس', 'เนโอมี วอตส์', '妮奥米·瓦兹', 'Ναόμι Έλεν Γουότς', 'Ναόμι Γουότς', '娜奥米·沃茨', 'Naomi Ellen Watts', '娜歐蜜·華茲']",Acting,"Shoreham, Kent, England, UK",49.598,"Naomi Ellen Watts (born September 28, 1968) is a British actress. She has been nominated for two Academy Awards for Best Actress for her performances as a grief-stricken mother in Alejandro González Iñárritu's film 21 Grams (2003), and as Maria Bennett in the disaster film The Impossible (2012).  After her family moved to Australia, she made her film debut there in the drama For Love Alone (1986) and then appeared in three television series, Hey Dad..! (1990), Brides of Christ (1991), and Home and Away (1991), and the film Flirting (1991). After moving to the United States, she initially struggled as an actress, taking roles in small-scale films until she starred in David Lynch's psychological thriller Mulholland Drive in 2001 as an aspiring actress. This role started her rise to international prominence.  She has served as an ambassador for the Joint United Nations Programme on HIV/AIDS and Pantene's Beautiful Lengths.  She had a relationship with Australian actor Heath Ledger from August 2002 to May 2004.  In 2005, she began a relationship with American actor Liev Schreiber. Their son Sasha was born in 2007, and their daughter Kai, who was assigned male at birth, was born in 2008. On 26 September 2016, Watts and Schreiber announced their split after 11 years together.  She began dating actor Billy Crudup in 2017, after they met on the set of the Netflix drama series Gypsy. The couple married on June 9, 2023.  ​From Wikipedia, the free encyclopedia."
