tmdb_id;tmdb_type;imdb_id;Name;Gender;Birthday;Deathday;AKA;Department;Place_birth;Popularity;Biography
74659.0;person;nm0478441;Gregory La Cava;2;1892-03-10;1952-03-01;[];Directing;Towanda, Pennsylvania, USA;0.986;​From Wikipedia, the free encyclopedia.  Gregory La Cava (March 10, 1892 – March 1, 1952) was an American film director best known for his films of the 1930s, including My Man Godfrey and Stage Door.  Description above from the Wikipedia article Gregory La Cava, licensed under CC-BY-SA, full list of contributors on Wikipedia
10001.0;person;nm0943758;William Wyler;2;1902-07-01;1981-07-27;['Wilhelm Weiller', 'Bill Wyler', '윌리엄 와일러', '윌리암 와일러'];Directing;Mülhausen, Alsace-Lorraine, German Empire [now Mulhouse, Haut-Rhin, France];15.015;"William Wyler (July 1, 1902 – July 27, 1981) was a German-born film director, producer, and screenwriter.  Notable works include Ben-Hur (1959), The Best Years of Our Lives (1946), and Mrs. Miniver (1942), all which won Wyler Academy Awards for Best Director, and also won Best Picture. He earned his first Oscar nomination for directing Dodsworth in 1936, sparking a 20-year run of almost unbroken greatness.  Film historian Ian Freer calls Wyler a ""bona fide perfectionist,"" whose penchant for retakes and an attempt to hone every last nuance ""became the stuff of legend."" His ability to direct a string of classic literary adaptations into huge box office and critical successes made him one of Hollywood's most bankable moviemakers during the 1930s and 1940s."
85855.0;person;nm0338946;W. Howard Greene;2;1895-08-16;1956-02-28;"['William Howard Greene', 'William H. Greene', ""William H. 'Duke' Greene"", 'W.H. Greene', 'Howard Greene', 'Duke Green']";Camera;River Point, Rhode Island, USA;0.008;
9057.0;person;nm0005849;Harold Rosson;2;1895-04-06;1988-09-06;['Harold G. Rosson', 'Hal Rosson'];Camera;New York City, New York, USA;6.684;"From Wikipedia  Harold G. ""Hal"" Rosson, A.S.C. (April 6, 1895 – September 6, 1988) was an American cinematographer who worked during the early and classical Hollywood cinema. He is best known for his work on the 1939 fantasy film The Wizard of Oz.  Harold Rosson began his film career in 1908 as an actor at the Vitagraph Studios in the Flatbush area of Brooklyn, New York City. He became the assistant to Irvin Willat at the Mark Dintenfass Studios. In 1912 he divided his time as an office boy in a stockbrokers firm and as an assistant, extra, and handyman at the Famous Players Studio in New York. His first film for Famous Players was David Harum (1915).  In December 1914, Rosson moved to California and joined Metro Pictures. During World War I, he served in the United States Army. After his demobilization, he went to work on the Marion Davies film The Dark Star. He was offered a contract with the Davies Company. In 1920 he was signed by Mary Pickford, working primarily with her brother Jack Pickford.  In the 1930s, Rosson signed with Metro-Goldwyn-Mayer and directed the photography for some of the studio's most popular films including Treasure Island (1934), The Wizard of Oz, Duel in the Sun, and Singin' in the Rain (1952). In 1936, Rosson and fellow cinematographer W. Howard Greene were awarded an Honorary Oscar for the color cinematography of the 1936 David O. Selznick production The Garden of Allah. Rosson later said it was the first time he attempted to film in color.  After a very long and successful career in Hollywood, Rosson retired in 1958. He briefly came out of retirement in 1966 for the Howard Hawks film El Dorado starring John Wayne.  Rosson was married twice, with both marriages ending in divorce, and had no children. While shooting the film Bombshell in 1933, actress Jean Harlow proposed to Rosson. The two had worked together previously on Red-Headed Woman, Dinner at Eight, Hold Your Man, and Red Dust and had struck up a friendship. On September 17, 1933, the two were married in Yuma, Arizona. In an interview with Leicester Wagner, Harlow recalled that she and Rosson grew closer after the death of her second husband, Paul Bern, and he encouraged her to go out and socialize. Rosson and Harlow separated in May 1934 with Harlow charging that Rosson was ""rude, sullen and irritable"". She was granted a divorce in March 1935.  On October 11, 1936, Rosson married socialite Yvonne Crellin in Beverly Hills. They divorced in June 1945.  On September 6, 1988, Rosson died, age 93, at his home in Palm Beach, Florida. He is buried in Hollywood Forever Cemetery."
27969.0;person;nm0790428;Douglas Shearer;2;1899-11-17;1971-01-06;['Douglas Graham Shearer', 'Douglas G. Shearer'];Sound;Westmount, Québec, Canada;17.079;"Douglas Graham Shearer (November 17, 1899 – January 5, 1971) was a Canadian-American pioneering sound designer and recording director who played a key role in the advancement of sound technology for motion pictures. He won seven Academy Awards for his work. In 2008, he was inducted into Canada's Walk of Fame.  Douglas began his journey into cinema by studying experimental electricity at Northern Electric Company before joining MGM in 1925. Initially exploring lighting and cameras, he pivoted to sound when the era of sound pictures emerged in 1928. He pioneered synchronizing musical soundtracks with film scenes, notably in the groundbreaking ""The Broadway Melody,"" which won the 1929 Oscar for Best Picture. As head of MGM's sound department until his retirement, Shearer revolutionized sound recording, winning an Academy Award for Best Sound Recording for ""The Big House."" His groundbreaking work at MGM significantly enhanced the technical aspects of filmmaking. His legacy was recognized even in death, receiving a front-page obituary in The New York Times—an honour typically reserved for industry giants and heads of state."
29519.0;person;nm0000964;Charles Boyer;2;1899-08-28;1978-08-26;['Шарль Буайе'];Acting;Figeac, Lot, Midi-Pyrénées, France;17.148;From Wikipedia, the free encyclopedia.  Charles Boyer (28 August 1899 – 26 August 1978) was a French actor who appeared in more than 80 films between 1920 and 1976. After receiving an education in drama, Boyer started on the stage, but he found success in movies during the 1930s. His memorable performances were among the era's most highly praised romantic dramas, Algiers (1938) and Love Affair (1939). Another famous role was in the 1944 mystery-thriller Gaslight. He received four Academy Award nominations for Best Actor.  Description above from the Wikipedia article Charles Boyer, licensed under CC-BY-SA, full list of contributors on Wikipedia.
19406.0;person;nm0599910;Robert Montgomery;2;1904-05-21;1981-09-27;['Bob Montgomery', 'Comdr. Robert Montgomery U.S.N.R.', 'Robert Montgomery Comdr. U.S.N.R.', 'Henry Montgomery Jr.'];Acting;Fishkill Landing [now Beacon], New York, USA;10.919;"From Wikipedia, the free encyclopedia  Robert Montgomery (born Henry Montgomery Jr.; May 21, 1904 – September 27, 1981) was an American film and television actor, director, and producer. He was also the father of actress Elizabeth Montgomery.  Montgomery settled in New York City to try his hand at writing and acting. He established a stage career, and became popular enough to turn down an offer to appear opposite Vilma Bánky in the film This Is Heaven (1929). Sharing a stage with George Cukor gave him an entry to Hollywood and a contract with Metro-Goldwyn-Mayer, where he debuted in So This Is College (also 1929).  Montgomery initially played exclusively in comedy roles, but portrayed a character in his first drama film in The Big House (1930). MGM was initially reluctant to assign him in such a role, until ""his earnestness, and his convincing arguments, with demonstrations of how he would play the character"" won him the assignment. From The Big House on, he was in constant demand. Appearing as Greta Garbo's romantic interest in Inspiration (1930) started him toward stardom with a rush. Norma Shearer chose him to star opposite her in The Divorcee (1930), Strangers May Kiss (1931), and Private Lives (1931), which led him to stardom.  In another challenging role, Montgomery played a psychopath in the chiller Night Must Fall (1937), for which he received an Academy Award for Best Actor nomination.  After World War II broke out in Europe in September, 1939, and while the United States was still officially neutral, Montgomery enlisted in London for American field service and drove ambulances in France until the Dunkirk evacuation. He then returned to Hollywood and addressed a massive rally on the MGM lot for the American Red Cross in July 1940. Montgomery returned to playing light comedy roles, such as Alfred Hitchcock's Mr. & Mrs. Smith (1941) with Carole Lombard. He continued his search for dramatic roles. For his role as Joe Pendleton, a boxer and pilot in Here Comes Mr. Jordan (1941), Montgomery was nominated for an Oscar a second time. After the U.S. entered World War II in December 1941, he joined the United States Navy, rising to the rank of lieutenant commander, and served on the USS Barton (DD-722) which was part of the D-Day invasion on June 6, 1944.  In 1945, Montgomery returned to Hollywood, making his uncredited directing debut with They Were Expendable, where he directed some of the PT boat scenes when director John Ford was unable to work for health reasons. Montgomery's first credited film as director and his final film for MGM was the film noir Lady in the Lake (1947), in which he also starred, which received mixed reviews. Adapted from Raymond Chandler's detective novel and sanitized for the censorship of the day, the film is unusual because it was filmed entirely from Marlowe's vantage point. Montgomery only appeared on camera a few times, three times in a mirror reflection.  Active in Republican politics and concerned about communist influence in the entertainment industry, Montgomery was a friendly witness before the House Un-American Activities Committee in 1947.  Montgomery has two stars on the Hollywood Walk of Fame, one for movies at 6440 Hollywood Boulevard, and another for television at 1631 Vine Street."
24820.0;person;nm0771584;Joseph Schildkraut;2;1896-03-22;1964-01-21;['Josef Schildkraut', 'Джозеф Шилдкраут', 'Йозеф Шильдкраут'];Acting;Vienna, Austria;9.709;Joseph Schildkraut was an Austrian born stage, screen, and television actor.
1208.0;person;nm0000897;Ralph Bellamy;2;1904-06-17;1991-11-29;['Ralph Rexford Bellamy'];Acting;Chicago, Illinois, USA;24.159;"From Wikipedia, the free encyclopedia.  Ralph Rexford Bellamy (June 17, 1904 – November 29, 1991) was an American actor whose career spanned 62 years on stage, screen and television. During his career, he played leading roles as well as supporting roles, garnering acclaim and awards, including an Academy Award nomination for Best Supporting Actor for The Awful Truth (1937).  His film career began with The Secret Six (1931) starring Wallace Beery and featuring Jean Harlow and Clark Gable. By the end of 1933, he had already appeared in 22 movies, most notably Rebecca of Sunnybrook Farm (1932) and the second lead in the action film Picture Snatcher with James Cagney (1933). He played in seven more films in 1934 alone, including Woman in the Dark, based on a Dashiell Hammett story, in which Bellamy played the lead, second-billed under Fay Wray. Bellamy kept up the pace through the decade, receiving a nomination for the Academy Award for Best Supporting Actor for his role in The Awful Truth (1937) with Irene Dunne and Cary Grant, and played a similar part, that of a naive boyfriend competing with the sophisticated Grant character, in His Girl Friday (1940). He portrayed detective Ellery Queen in a few films during the 1940s, but as his film career did not progress, he returned to the stage, where he continued to perform throughout the 1950s. Bellamy appeared in other movies during this time, including Dance, Girl, Dance (1940) with Maureen O'Hara and Lucille Ball, and the horror classic The Wolf Man (1941) with Lon Chaney, Jr. and Evelyn Ankers. He also appeared in The Ghost of Frankenstein in 1942 with Chaney and Bela Lugosi.  Bellamy appeared in numerous television series. In 1949, Bellamy starred in the television noir private eye series Man Against Crime (also known as Follow That Man) on the DuMont Television Network; initially telecast live in its earliest seasons, the program lasted until 1956 and was simulcast for a season on Dumont and NBC, and ran on CBS during a different year. The lead role was taken by Frank Lovejoy in 1956, who subsequently starred in NBC's Meet McGraw detective series.  An Emmy Award nomination for the mini-series The Winds of War (1983) – in which Bellamy reprised his Sunrise at Campobello role of Franklin D. Roosevelt – brought him back into the spotlight.  Highly regarded within the industry, Bellamy served as a four-term President of Actors' Equity from 1952–1964.  Description above from the Wikipedia article Ralph Bellamy, licensed under CC-BY-SA, full list of contributors on Wikipedia."
3383.0;person;nm0593775;Thomas Mitchell;2;1892-07-10;1962-12-17;['Томас Мітчелл', 'Thomas John Mitchell'];Acting;Elizabeth, New Jersey, USA;17.321;From Wikipedia, the free encyclopedia  Thomas Mitchell (July 11, 1892 – December 17, 1962) was an American actor, playwright and screenwriter. Among his most famous roles in a long career are those of Gerald O'Hara, the father of Scarlett O'Hara in Gone with the Wind, the drunken Doc Boone in John Ford's Stagecoach, and Uncle Billy in It's a Wonderful Life. Mitchell was the first person to win an Oscar, an Emmy, and a Tony Award.
33278.0;person;nm0912478;H.B. Warner;2;1875-10-25;1958-12-21;['Harry Byron Lickfold', 'Henry B. Warner', 'H. B. Warner', 'Henry Byron Warner'];Acting;London, England, UK;3.698;"Henry Byron Warner was the definitive cinematic Jesus Christ in Cecil B. DeMille's The King of Kings  (1927). He was born into a prominent theatrical family on October 26,  1875 in London. His father was Charles Warner, and his grandfather was  James Warner, both prominent English actors. He replaced J.B. Warner as Jesus in The King of Kings  (1927) when J.B. died of tuberculosis at age 29. (J.B. was not Henry's  brother. J.B. had taken the professional last name ""Warner"" because  Henry's family took him in.)  Henry Warner's family wanted him to  become a doctor, and he graduated from London University but eventually  gave up his medical studies. The theater was in his blood, and he  studied acting in Paris and Italy before joining his father's stock  company, making his debut in the English production of ""Drink."" It was  from his father that he honed his craft.  Warner made it to  America in the early 1900s, after touring the British Empire. Billed as  Harry Warner, he made his Broadway debut in the American colonial drama  ""Audrey"" at Hoyt's Theatre on November 24, 1902, starring James O'Neill, the father of playwright Eugene O'Neill.  He was billed as H.B. Warner in his next appearance on Broadway, in the  1906 comedy ""Nurse Marjorie."" He appeared in 13 more Broadway  productions in his career, from the twin-bill of ""Susan in Search of a  Husband"" & ""A Tenement Tragedy"" (also 1906) to ""Silence"" in 1925.  He moved into motion pictures, making his debut in the Mutual short Harp of Tara (1914). Also in 1914, he appeared in a film written by Cecil B. DeMille for Famous Players Lasky, The Ghost Breaker  (1914), in which he had played on Broadway the year before. Warner  became a leading man and a star in silent pictures, reaching the zenith  of his career playing Jesus in DeMille's The King of Kings  (1927). His excellent performance was actually enhanced by the silent  screen, allowing the audience to imagine how Jesus would sound. Warner  could be extremely moving in silent pictures, notably in the melodrama Sorrell and Son (1927) as a war veteran father who sacrifices all for his son.  When talkies arrived, he became a busy supporting player. A favorite of Frank Capra , appeared in Mr. Deeds Goes to Town (1936). Cast again by Capra, he was nominated for Best Supporting Actor in Lost Horizon (1937). He also appeared in You Can't Take It with You (1938), and Mr. Smith Goes to Washington (1939). Other major talkies included The Devil and Daniel Webster (1941) and Topper Returns (1941). Other than Jesus, the role he is best remembered role for today is in It's a Wonderful Life  (1946), in which he played Mr. Gower, the druggist who is saved from  committing a lethal medication error by the young George Bailey (the James Stewart character as a child). H.B. Warner appeared in Sunset Blvd. (1950) as himself. His last credited role was as Amminadab in DeMille's The Ten Commandments (1956), a remake of the earlier silent The Ten Commandments (1923). He last role was an uncredited bit part in Darby's Rangers (1958)."
14685.0;person;nm0950019;Roland Young;2;1887-11-10;1953-06-05;[];Acting;London, England, UK;7.787;"From Wikipedia, the free encyclopedia  Roland Young (11 November 1887 – 5 June 1953) was an English actor.  Young made his first stage appearance in London's West End in Find the Woman in 1908, and in 1912 he made his Broadway debut in Hindle Wakes. He appeared in two comedies written for him by Clare Kummer, Good Gracious Annabelle! (1916) and A Successful Calamity (1917) before he served with the United States Army during World War I. He returned to New York when the war ended, and married Kummer's daughter, Frances. For the next few years he alternated between New York and London. He made his film debut in the 1922 silent film Sherlock Holmes, in which he played Watson opposite John Barrymore as Holmes.  He signed a contract with Metro-Goldwyn-Mayer and made his talkie debut in The Unholy Night (1929), directed by Lionel Barrymore. He was loaned to Warner Bros. to appear in Her Private Life, with Billie Dove and Fox Film Corporation, winning critical approval for his comedic performance as Jeanette MacDonald's husband in Don't Bet on a Woman. He was again paired with MacDonald in the film version of Good Gracious Annabelle!, titled Annabelle's Affairs. He appeared in Cecil B. de Mille's The Squaw Man, and played opposite Alfred Lunt and Lynn Fontanne in The Guardsman (both 1931). He appeared with Evelyn Brent in Columbia's The Pagan Lady (1932) and Pola Negri in RKO's A Woman Commands (1932). His final film under his MGM contract was Lovers Courageous (1932), opposite Robert Montgomery. In 1933 he had a starring role in the risqué comedy for Fox Film called Pleasure Cruise along side Genevieve Tobin.  Young began to work as a freelance performer and found himself in constant demand. He appeared with Jeanette MacDonald, Genevieve Tobin and Maurice Chevalier in One Hour With You (1932) and with Kay Francis in Street of Women (1932). Alexander Korda invited him to return to Britain to make his British film debut in Wedding Rehearsal (1932). He returned to Hollywood and appeared in a diverse group of films that included comedies, murder mysteries, and dramas, and also worked on Broadway. Among his films of this period were Ruggles of Red Gap (1935), David Copperfield (1935) (playing Uriah Heep), and the H.G. Wells fantasy The Man Who Could Work Miracles (1936).  In 1937, he achieved one of the most important successes of his career in Topper, as a bank president haunted by the ghosts of his clients, played by Cary Grant and Constance Bennett. It was one of the most successful films of the year, and Young was nominated for the Academy Award for Best Supporting Actor. Topper's wife was played by Billie Burke, who wrote in her memoir that Young ""was dry and always fun to work with"". They also appeared together in The Young in Heart (1938), and both of the Topper sequels, Topper Takes a Trip (1938) and Topper Returns (1941).  He continued working steadily through the 1940s, playing small roles opposite some of Hollywood's leading actresses, such as Joan Crawford, Marlene Dietrich, Paulette Goddard and Greta Garbo in her final film, Two-Faced Woman (1941).  In the 1950s, Young appeared on several episodic television series, including Lux Video Theatre, Studio One, Pulitzer Prize Playhouse and The Chevrolet Tele-Theatre."
14974.0;person;nm0001766;Barbara Stanwyck;1;1907-07-16;1990-01-20;['Ruby Catherine Stevens', '바바라 스탠윅', 'バーバラ・スタンウィック'];Acting;Brooklyn, New York City, New York, USA;27.608;Barbara Stanwyck (July 16, 1907 – January 20, 1990) was an American actress. A film and television star, she was known during her 60-year career as a consummate and versatile professional with a strong screen presence and was a favorite of directors including Cecil B. DeMille, Fritz Lang and Frank Capra. After a short stint as a stage actress, she made 85 films in 38 years in Hollywood, before turning to television. Stanwyck was nominated for the Academy Award four times, and won three Emmy Awards and a Golden Globe. She was the recipient of honorary lifetime awards from the Motion Picture Academy, the Film Society of Lincoln Center, the Golden Globes, the Los Angeles Film Critics Association, and the Screen Actors Guild, has a star on the Hollywood Walk of Fame and is ranked as the eleventh greatest female star of all time by the American Film Institute.
1031219.0;person;nm0498571;Andrea Leeds;1;1914-08-18;1984-05-21;['Antoinette Lees '];Acting;Butte, Montana, USA;6.98;"From Wikipedia, the free encyclopedia  Andrea Leeds (August 18, 1914 – May 21, 1984) was an American film actress. A popular supporting player of the late 1930s, Leeds was nominated for an Academy Award for Best Supporting Actress for her performance in Stage Door (1937). She was progressing to leading roles, when she retired from acting following her marriage in 1939, and was later a successful horse breeder.  She began her film career in 1933 playing bit parts and using her given name. As Andrea Leeds she played her first substantial role in the film Come and Get It (1936) and achieved another success with her next film It Could Happen to You! (1937).  As part of an ensemble cast that included Katharine Hepburn, Ginger Rogers and Lucille Ball, Leeds was nominated for an Academy Award for Best Supporting Actress for her performance as an aspiring actress in Stage Door (1937). She read for the role of Melanie in Gone with the Wind, however the role was given to Olivia de Havilland.  Her wholesome quality led to her being cast in The Goldwyn Follies (1938) playing ""Miss Humanity"" – a woman considered by a jaded Hollywood executive to represent the ideal American woman. The film was not a success and received poor reviews.  She next appeared in two films opposite Joel McCrea (who earlier played her brother in Come and Get It), Youth Takes a Fling (1938) and They Shall Have Music (1939), for the first time playing the lead female role. She continued to play the romantic female lead in an adventure film set in the 1906 Philippines, The Real Glory, opposite Gary Cooper and David Niven, and opposite Don Ameche in the first Technicolor biography of Stephen Foster, Swanee River (1939).  Her final film, Earthbound (1940), was a fantasy murder mystery in which Leeds' character solves the murder of her husband, aided by his ghost.  These films were relatively successful and Leeds remained a popular actress. In 1939 she married Robert Stewart Howard, son of California businessman and racehorse owner Charles S. Howard, and decided to leave films to devote herself to raising a family. Her father-in-law owned and raced Seabiscuit, and with her husband she became a successful horse owner/breeder."
19327.0;person;nm0794297;Anne Shirley;1;1918-04-17;1993-07-04;"[""Dawn O'Day"", 'Dawn Evelyeen Paris']";Acting;New York City, New York, USA;9.304;Anne Shirley (born Dawn Evelyeen Paris) was an American child, teen, and young adult screen actress. She retired at age 26. Initially appearing in films under the name Dawn O'Day, she changed her name to Anne Shirley (the name of the title character she portrayed) upon the success of the 1934 film Anne of Green Gables.
14965.0;person;nm0872456;Claire Trevor;1;1910-03-08;2000-04-08;['Claire Wemlinger', 'The Queen of Film Noir'];Acting;Bensonhurst, Brooklyn, New York City, New York, USA;12.755;"Claire Trevor (née Wemlinger; March 8, 1910 – April 8, 2000) was an American actress. She appeared in 65 feature films from 1933 to 1982, winning the Academy Award for Best Supporting Actress for her role in Key Largo (1948), and received nominations for her roles in The High and the Mighty (1954) and Dead End (1937). Trevor received top billing, ahead of John Wayne, for Stagecoach (1939).  Trevor's acting career spanned more than seven decades and included successes in stage, radio, television, and film. She often played the hard-boiled blonde, and every conceivable type of 'bad girl' role.  She made her stage debut in the summer of 1929 with a repertory company in Ann Arbor, Michigan. She subsequently returned to New York, where she appeared in a number of Brooklyn-filmed Vitaphone short films and performed in summer stock theatre. In 1932, she starred on Broadway as the female lead in Whistling in the Dark.  Trevor made her film debut in Jimmy and Sally (1933). From 1933 to 1938, Trevor starred in 29 films, often having either the lead role or the role of heroine. In 1937, she was the second lead actress (after top-billed Sylvia Sidney) in Dead End, with Humphrey Bogart, which led to her nomination for Best Supporting Actress. From 1937 to 1940, she appeared with Edward G. Robinson in the popular radio series Big Town, while continuing to make movies. In the early 1940s, she also was a regular on The Old Gold Don Ameche Show on the NBC Red Radio Network, starring with Ameche in presentations of plays by Mark Hellinger. In 1939, she was well established as a solid leading lady. One of her more memorable performances during this period includes the Western Stagecoach (1939).  Two of Trevor's most memorable roles were opposite Dick Powell in Murder, My Sweet (1944) and with Lawrence Tierney in Born to Kill (1947). In Key Largo (1948), Trevor played Gaye Dawn, a washed-up, alcoholic nightclub singer and gangster's moll. For that role, she won the Academy Award for Best Supporting Actress. Her third and final Oscar nomination was for her performance in The High and the Mighty (1954). In 1957, she won an Emmy for her role in the Producers' Showcase episode entitled ""Dodsworth"". Trevor moved into supporting roles in the 1950s, with her appearances becoming very rare after the mid-1960s. She played Charlotte, the mother of Kay (Sally Field) in Kiss Me Goodbye (1982). Her final television role was for the 1987 television film, Norman Rockwell's Breaking Home Ties. Trevor made a guest appearance at the 70th Academy Awards in 1998.  For her contribution to the motion picture industry, she has a star on the Hollywood Walk of Fame at 6933 Hollywood Boulevard.  [biography (excerpted) from Wikipedia]"
14299.0;person;nm0926599;May Whitty;1;1865-06-19;1948-05-29;['Mary Louise Whitty', 'Mary Louisa Whitty', 'Mary Louise Webster', 'Dame Mary Louise Webster', 'Dame Mary Louise Webster, DBE', 'May Whitty', 'Miss May Whitty', 'Dame May Whitty'];Acting;Liverpool, Merseyside, England, UK;10.617;Dame Mary Louise Webster, DBE (19 June 1865 – 29 May 1948), known professionally as May Whitty and later, for her charity work, Dame May Whitty, was an English stage and film actress. She was one of the first two women entertainers to become a Dame. The British actors union Equity was established in her home. After a successful career she moved over to Hollywood films at the age of 72. She went to live in America, where she won awards for her film roles.  From Wikipedia, the free encyclopedia
89216.0;person;nm0916271;Robert D. Webb;2;1903-01-08;1990-04-18;[];Directing;Kentucky, USA;3.356;Robert D. Webb (8 January 1903 – 18 April 1990) was an American film director. He directed 16 films between 1945 and 1968.  Description above from the Wikipedia article Robert D. Webb, licensed under CC-BY-SA, full list of contributors on Wikipedia.
1183417.0;person;nm0170973;Charles C. Coleman;2;1900-12-29;1972-05-25;"['Charles Clifford Coleman Jr.', 'Charles C. Coleman Jr.', 'Buddy Coleman', 'Bud Coleman', 'C. C. Coleman Jr.', ""C. C. 'Buddy' Coleman"", 'C. C. Coleman', 'Chas C. Coleman']";Directing;Oakland, California, USA;1.467;
1529473.0;person;nm0766951;Russell Saunders;2;1906-01-26;1987-04-28;['Russ Saunders'];Directing;Ravia, Indian Territory, Oklahoma, USA;4.053;
102601.0;person;nm0907779;Hal Walker;2;1896-03-20;1972-07-03;[];Directing;;2.338;
30008.0;person;nm0564970;Leo McCarey;2;1896-10-03;1969-07-05;[' Leo Mc Carey', '레오 맥캐리'];Directing;Los Angeles, California, USA;20.468;"From Wikipedia, the free encyclopedia.    Thomas Leo McCarey (October 3, 1898 – July 5, 1969) was an American film director, screenwriter and producer. During his lifetime he was involved in nearly 200 movies, especially comedies. French director Jean Renoir once said that ""Leo McCarey understood people better than any other Hollywood director.""  Description above from the Wikipedia article Leo McCarey, licensed under CC-BY-SA, full list of contributors on Wikipedia."
49214.0;person;nm0226189;William Dieterle;2;1893-07-15;1972-12-08;['Wilhelm Dieterle', 'W. Dieterle', 'Уильям Дитерле', 'Вильгельм Дитерле', '윌리엄 디터리', '빌리암 디털레', '윌리암 디터리'];Directing;Ludwigshafen am Rhein, Germany;15.359;From Wikipedia, the free encyclopedia.  William Dieterle (July 15, 1893 – December 9, 1972) was a German actor and film director, who worked in Hollywood for much of his career. His best known films include The Devil and Daniel Webster, The Story of Louis Pasteur and The Hunchback of Notre Dame. His 1937 film The Life of Emile Zola won the Academy Award for Best Picture.  Description above from the Wikipedia article William Dieterle, licensed under CC-BY-SA, full list of contributors on Wikipedia
42060.0;person;nm0291548;Sidney Franklin;2;1893-03-20;1972-05-18;['Sidney A. Franklin Jr.', 'Sidney Franklin Jr.', 'S.A. Franklin', 'Sidney A. Franklin', 'Sydney A. Franklin', 'Sydney Franklin', 'Sidney Arnold Franklin', 'Sidney Frankland'];Directing;San Francisco, California, USA;7.848;Sidney Franklin (March 21, 1893 — May 18, 1972) was an American film director and producer. His brother Chester Franklin also became a director during the silent film era.  From Wikipedia, the free encyclopedia
14643.0;person;nm0920074;William A. Wellman;2;1896-02-29;1975-12-09;['William Augustus Wellman', 'William Wellman'];Directing;Brookline, Massachusetts, USA;6.909;William Augustus Wellman was an American film director. Although Wellman began his film career as an actor, he worked on over 80 films, as director, producer and consultant but most often as a director, notable for his work in crime, adventure and action genre films, often focusing on aviation themes, a particular passion. He also directed several well regarded satirical comedies.  Wellman directed the 1927 film Wings, which became the first film to win an Academy Award for Best Picture at the 1st Academy Awards ceremony.
89518.0;person;nm0784407;Mack Sennett;2;1880-01-17;1960-11-05;['Michael Sinnott', 'Mack Sennet', 'The King of Comedy', 'King of Comedy'];Production;Richmond, Québec, Canada;12.049;"Mack Sennett (born Michael Sinnott; January 17, 1880 – November 5, 1960) was a Canadian born actor, director, comedian and studio head, known as the 'King of Comedy'. He produced more than 1,000 silent films and several dozen talkies during a 25-year career. He became a United States citizen in 1932.  Sennett was born and raised in Richmond, Quebec. He moved to Connecticut when he was 17 years old.  In New York City, he took on the stage name Mack Sennett and became an actor, singer, dancer, clown, set designer, and director for the Biograph Company.  He later opened Keystone Studios in Edendale, California, in 1912. Keystone possessed the first fully enclosed film stage, and Sennett became famous as the originator of slapstick routines such as pie-throwing and car-chases, as seen in the Keystone Cops films. He also produced short features that displayed his Bathing Beauties, many of whom went on to develop successful acting careers.  Sennett's work in sound movies was less successful, and he was bankrupted in 1933. In 1938 he was presented with an honorary Academy Award for his contribution to film comedy.  Mack Sennett died in Woodland Hills, California in 1960, aged 80.  [biography (excerpted) from Wikipedia]"
101879.0;person;nm0001944;Edgar Bergen;2;1903-02-16;1978-09-30;['Edgar John Berggren', 'Edgar John Bergen', 'Eddie Bergen', 'Edgar Bergen and Charlie McCarthy', 'Edgar Bergen & Charlie McCarthy', 'Charlie McCarthy', 'Mortimer Snerd'];Acting;Chicago, Illinois, USA;11.959;From Wikipedia, the free encyclopedia  Edgar John Bergen (born Edgar John Berggren, February 16, 1903 – September 30, 1978) was an American actor, comedian and radio performer, best known for his proficiency in ventriloquism and his characters Charlie McCarthy and Mortimer Snerd. He was the father of actress Candice Bergen.
