tmdb_id,tmdb_type,imdb_id,Name,Gender,Birthday,Deathday,AKA,Department,Place_birth,Popularity,Biography
1042765.0,person,nm0885219,Arturo Valls,2,1975-03-24,,['Arturo Antón Valls Mollà'],Acting,"València, Comunitat Valenciana, Spain",9.802,"Nació en el barrio de La Punta (Valencia). Estudió en el instituto San Vicente Ferrer. Comenzó la carrera de Periodismo en Valencia, la cual abandonó cuando empezó como reportero en una televisión local de Valencia (Valencia Te Ve), un magacine presentado por Laura Pérez Vehí llamado ""La luna de Valencia"", y teniendo como compañera de programa a Carmen Alcayde. Su debut en una televisión nacional fue en 1996, como reportero en la primera etapa de Caiga Quien Caiga, que presentaba Wyoming. Una vez que finalizó el programa en 2002, fue fichado por la FORTA, donde presentó el programa X cuánto?, que se emitió en varias cadenas autonómicas españolas como Telemadrid o Canal 9 y posteriormente presentó el espacio de zapping Licencia para mirar, donde protagonizó monólogos y sketches. Más tarde colaboraría con Florentino Fernández y Nuria Roca en el programa de humor UHF de Antena 3. Después presentó durante un corto espacio de tiempo Los Más, junto a Silvia Jato. Finalmente, recaló de nuevo en Telecinco, sustituyendo durante unos meses a Jesús Vázquez como presentador del concurso Allá tú. También participó en la serie Gominolas, que solo duró 7 capítulos en antena. Ha intervenido ocasionalmente en capítulos de varias series televisivas como Un paso adelante, 7 vidas y Aída. Por otra parte, ha desarrollado su faceta de actor en la gran pantalla en las películas El corazón del guerrero y Torrente 2: Misión en Marbella. Fue Jesús Quesada en Camera Café y posteriormente interpretó al mismo personaje en ¡Fibrilando! También colaboró esporádicamente en Muchachada Nui. En 2008 filmó la película 8 citas junto a Fernando Tejero entre otros. En diciembre de 2009 estrena el programa Vaya tropa en Cuatro, que es retirado poco después por sus bajos índices de audiencia. En julio de 2010 protagoniza la parodia La isla de los nominados y en el verano de 2011 ficha por Antena 3 para presentar el concurso ¡Ahora caigo!, concurso que en su primera emisión se hizo con el liderato de la noche y con el minuto de oro, siendo un gran triunfo.1 Tras aparecer como invitado especial en la primera edición del programa Tu cara me suena, desde el 1 de octubre de 2012 hasta el 11 de febrero de 2013 formó parte de la segunda edición, donde se clasificó como tercer finalista. El 23 de octubre de 2012 Arturo Valls presentó junto a Patricia Conde la gala de los Neox Fan Awards en Neox.2 El 18 de enero de 2013, Arturo Valls fue confirmado como presentador de Splash: famosos al agua, programa emitido por Antena 3. El 24 de septiembre de 2013 Arturo Valls volvió a presentar la segunda edición de los Neox Fan Awards en Neox junto a Anna Simon. Desde el 15 de noviembre de 2013 presenta en el prime time de los viernes de Antena 3 el concurso de cómicos Me resbala. El 28 de noviembre de 2013 volvió como invitado al programa Tu cara me suena imitando a Miley Cyrus."
1428713.0,person,nm3706146,Pau Brunet,0,,,[],Production,,0.001,
1169148.0,person,nm1945161,Carlo D'Ursi,2,1978-01-01,,[],Acting,"Bari, Italy",0.554,
1168310.0,person,nm2111339,Borja Soler,2,1983-04-30,,[],Directing,"València, Comunitat Valenciana, Spain",0.827,
1168311.0,person,nm3121540,Eduardo Villanueva,0,,,[],Production,,0.001,
1431201.0,person,nm0285114,Dani Fontrodona,2,1965-04-01,,['Daniel Fontrodona '],Sound,"Barcelona, Spain",3.767,
1405362.0,person,nm1088262,Oriol Tarragó,2,1976-10-25,,[],Sound,"Reus, Tarragona, Cataluña, Spain",13.146,
1405361.0,person,nm3655439,Marc Bech,0,,,[],Sound,,1.347,
1400474.0,person,nm0651377,Marc Orts,0,,,[],Sound,,2.253,
26274.0,person,nm0555942,Iván Marín,0,,,[],Sound,,0.548,
1530149.0,person,nm0024763,Alazne Ameztoy,1,,,[],Sound,,0.001,
1436794.0,person,nm1570897,Juan Ferro,0,,,[],Sound,,0.538,
1538763.0,person,nm0182046,Pau Costa,2,1970-07-21,,[],Visual Effects,"  Madrid, Spain",2.398,
2036594.0,person,nm5392506,Laura Pedro,0,,,['Laura Pedro Albiol'],Visual Effects,,0.001,
1367434.0,person,nm0738829,Raúl Romanillos,2,,,[],Visual Effects,,0.367,
1637494.0,person,nm2156902,Àlex Villagrasa,2,1977-01-01,,"['Álex Villagrasa', 'Àlex Villagrassa', 'Alex Villagrasa']",Visual Effects,"Lleida, Catalonia, Spain",0.315,
